data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,totale_casi,tamponi,casi_testati,note_it,note_en,totale_casi_ieri,totale_nuovi_casi,dimessi_guariti_ieri,nuovi_dimessi_guariti,deceduti_ieri,nuovi_deceduti,terapia_intensiva_ieri,nuovi_terapia_intensiva,tamponi_ieri,nuovi_tamponi,casi_testati_ieri,nuovi_casi_testati
2020-05-31T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,104,4,108,645,753,-17,7,2064,405,3244,75652,50050,pd-IT-0022,pd-EN-0022,3237,7,2063,1,404,1,3,1,73301,2351,50043,7
2020-05-31T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,4,0,4,25,29,-2,0,343,27,399,29880,29130,,,399,0,341,2,27,0,0,0,29421,459,28685,445
2020-05-31T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,22,1,23,121,144,-7,0,917,97,1158,70274,68015,,,1158,0,910,7,97,0,1,0,69334,940,67075,940
2020-05-31T17:00:00,ITA,15,Campania,40.83956555,14.25084984,227,5,232,748,980,-1,5,3410,412,4802,201543,98096,,,4797,5,3405,5,411,1,7,-2,198033,3510,95903,2193
2020-05-31T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,393,57,450,2713,3163,-116,31,20513,4114,27790,325482,197423,,,27759,31,20373,140,4107,7,65,-8,321373,4109,195492,1931
2020-05-31T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,41,1,42,236,278,-27,2,2662,333,3273,134378,80223,,,3271,2,2633,29,333,0,1,0,131976,2402,78972,1251
2020-05-31T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,730,57,787,2196,2983,-72,13,4010,735,7728,255474,206235,,,7715,13,3932,78,728,7,58,-1,253388,2086,204232,2003
2020-05-31T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,195,8,203,466,669,-112,12,7529,1465,9663,106363,59374,,,9651,12,7411,118,1459,6,9,-1,104892,1471,58665,709
2020-05-31T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,3131,170,3301,17695,20996,-813,210,51860,16112,88968,753874,445930,,,88758,210,50870,990,16079,33,172,-2,741447,12427,438415,7515
2020-05-31T17:00:00,ITA,11,Marche,43.61675973,13.5188753,62,9,71,1267,1338,-9,3,4405,987,6730,103634,65617,,,6727,3,4393,12,987,0,9,0,102484,1150,64947,670
2020-05-31T17:00:00,ITA,14,Molise,41.55774754,14.65916051,2,2,4,141,145,-11,0,269,22,436,14631,13985,,,436,0,258,11,22,0,2,0,14371,260,13734,251
2020-05-31T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,13,4,17,110,127,-10,1,2179,291,2597,66247,30790,,,2596,1,2168,11,291,0,4,0,65405,842,30308,482
2020-05-31T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,13,3,16,288,304,-62,1,3664,462,4430,88558,48665,,,4429,1,3601,63,462,0,3,0,86565,1993,47908,757
2020-05-31T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,973,58,1031,4130,5161,-129,54,21609,3867,30637,319133,207714,,,30583,54,21435,174,3858,9,60,-2,315828,3305,205102,2612
2020-05-31T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,143,11,154,1023,1177,-45,4,2813,504,4494,118652,79314,,,4490,4,2768,45,500,4,12,-1,116765,1887,78458,856
2020-05-31T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,33,2,35,150,185,-1,0,1041,130,1356,57296,49016,,,1356,0,1040,1,130,0,2,0,56580,716,48432,584
2020-05-31T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,65,7,72,914,986,-13,1,2183,274,3443,150054,128717,,,3442,1,2170,13,273,1,7,0,148871,1183,127725,992
2020-05-31T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,97,28,125,986,1111,-55,4,7952,1041,10104,252090,179296,,,10100,4,7897,55,1037,4,27,1,249441,2649,177686,1610
2020-05-31T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,15,2,17,14,31,0,0,1324,76,1431,70553,50271,,,1431,0,1324,0,76,0,1,1,70023,530,49760,511
2020-05-31T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,12,0,12,3,15,-2,1,1026,143,1184,15203,11926,,,1183,1,1023,3,143,0,0,0,14972,231,11741,185
2020-05-31T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,112,6,118,1382,1500,-112,6,15734,1918,19152,669768,333834,,,19146,6,15618,116,1916,2,7,-1,660151,9617,331390,2444
