data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,totale_casi,tamponi,casi_testati,note_it,note_en,totale_casi_ieri,totale_nuovi_casi,dimessi_guariti_ieri,nuovi_dimessi_guariti,deceduti_ieri,nuovi_deceduti,terapia_intensiva_ieri,nuovi_terapia_intensiva,tamponi_ieri,nuovi_tamponi,casi_testati_ieri,nuovi_casi_testati
2020-05-17T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,193,6,199,1223,1422,-1,8,1379,385,3186,57217,39788,,,3178,8,1372,7,383,2,7,-1,55672,1545,38681,1107
2020-05-17T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,29,1,30,74,104,-9,2,261,27,392,22167,21627,,,390,2,250,11,27,0,1,0,21496,671,20966,661
2020-05-17T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,56,2,58,364,422,-52,0,634,95,1151,55304,53470,,,1151,0,582,52,95,0,2,0,54091,1213,52257,1213
2020-05-17T17:00:00,ITA,15,Campania,40.83956555,14.25084984,342,17,359,1337,1696,-14,16,2592,396,4684,139787,63039,,,4668,16,2562,30,396,0,16,1,136261,3526,61574,1465
2020-05-17T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,721,111,832,4824,5656,-196,50,17603,3973,27232,261106,163117,,,27182,50,17370,233,3960,13,112,-1,258274,2832,163067,50
2020-05-17T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,80,3,83,571,654,-26,8,2218,319,3191,104056,64558,,,3183,8,2184,34,319,0,3,0,101694,2362,63251,1307
2020-05-17T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1150,74,1224,2686,3910,-112,50,2914,622,7446,206166,164779,,,7396,50,2758,156,616,6,76,-2,201938,4228,161405,3374
2020-05-17T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,360,24,384,2072,2456,-77,48,5348,1355,9159,80154,47381,,,9111,48,5232,116,1346,9,26,-2,78068,2086,46304,1077
2020-05-17T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,4480,255,4735,22695,27430,-249,326,41895,15519,84844,576359,340164,,,84518,326,41389,506,15450,69,268,-13,564550,11809,333243,6921
2020-05-17T17:00:00,ITA,11,Marche,43.61675973,13.5188753,151,18,169,2396,2565,-92,25,3118,984,6667,88656,55667,,,6642,25,3003,115,982,2,17,1,87211,1445,54804,863
2020-05-17T17:00:00,ITA,14,Molise,41.55774754,14.65916051,11,2,13,203,216,1,1,173,22,411,11085,10892,,,410,1,173,0,22,0,2,0,10859,226,10666,226
2020-05-17T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,50,5,55,259,314,-29,3,1977,290,2581,54428,24677,,,2578,3,1945,32,290,0,5,0,53703,725,24316,361
2020-05-17T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,41,8,49,252,301,-44,12,3584,453,4338,69659,41383,,,4326,12,3528,56,453,0,8,0,65383,4276,39613,1770
2020-05-17T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,1620,101,1721,8518,10239,-463,64,15696,3612,29547,249371,168295,,,29483,64,15187,509,3594,18,100,1,245075,4296,165849,2446
2020-05-17T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,263,21,284,1733,2017,-87,5,1892,470,4379,91035,62886,,,4374,5,1807,85,463,7,22,-1,89611,1424,61942,944
2020-05-17T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,76,10,86,319,405,-10,1,823,125,1353,42249,36736,,,1352,1,812,11,125,0,10,0,41257,992,35933,803
2020-05-17T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,145,13,158,1397,1555,-104,6,1566,267,3388,117426,105074,,,3382,6,1458,108,265,2,12,1,114963,2463,103103,1971
2020-05-17T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,214,67,281,2521,2802,-141,35,6162,984,9948,204022,148060,,,9913,35,5991,171,979,5,66,1,200703,3319,145946,2114
2020-05-17T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,25,2,27,51,78,-3,2,1273,73,1424,55956,39272,,,1422,2,1268,5,73,0,2,0,55170,786,38663,609
2020-05-17T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,31,0,31,37,68,-7,0,962,143,1173,12169,9469,,,1173,0,956,6,142,1,0,0,11835,334,9181,288
2020-05-17T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,273,22,295,3746,4041,-121,13,13106,1794,18941,506588,272938,,,18928,13,12983,123,1783,11,20,2,497045,9543,269003,3935
