data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,totale_casi_ieri,totale_nuovi_casi,dimessi_guariti_ieri,nuovi_dimessi_guariti,ricoverati_con_sintomi_ieri,nuovi_ricoverati_con_sintomi,deceduti_ieri,nuovi_deceduti,terapia_intensiva_ieri,nuovi_terapia_intensiva,tamponi_ieri,nuovi_tamponi,casi_testati_ieri,nuovi_casi_testati
2020-10-08T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,90,7,97,1055,1152,54,68,3145,486,4061,722,4783,215967,137364,,4715,68,3132,13,88,2,485,1,6,1,213635,2332,136225,1139
2020-10-08T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,35,0,35,394,429,15,22,511,35,433,542,975,79406,78439,N.B.: N. 02 CASI POSITIVI ODIERNI E SEGNALATI NEL COMPUTO TOTALE DEI NUOVI CASI SI RIFERISCONO  A RESIDENTI IN ISOLAMENTO IN PUGLIA CHE HANNO UTILIZZATO PER L'ESECUZIONE E LA DIAGNOSI DI SARS CoV-2 LABORATORI ACCREDITATI DELLA REGIONE BASILICATA.,953,22,504,7,35,0,35,0,0,0,78669,737,77839,600
2020-10-08T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,39,1,40,563,603,12,21,1441,102,1159,987,2146,216234,214128,,2125,21,1432,9,37,2,102,0,1,0,214329,1905,212223,1905
2020-10-08T17:00:00,ITA,15,Campania,40.83956555,14.25084984,548,55,603,8347,8950,607,757,7044,470,14672,1792,16464,654892,430106,,15707,757,6895,149,520,28,469,1,52,3,644967,9925,422215,7891
2020-10-08T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,232,13,245,5179,5424,129,184,26722,4492,31698,4940,36638,1257805,704510,,36454,184,26668,54,223,9,4491,1,14,-1,1246110,11695,698835,5675
2020-10-08T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,23,6,29,991,1020,75,110,3769,355,4732,412,5144,439370,194340,,5034,110,3734,35,26,-3,355,0,6,0,434417,4953,192089,2251
2020-10-08T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,821,55,876,7976,8852,272,359,8936,960,8845,9903,18748,973956,805125,,18389,359,8855,81,808,13,954,6,48,7,960623,13333,795451,9674
2020-10-08T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,195,28,223,1932,2155,123,152,10705,1614,10066,4408,14474,336672,179543,,14322,152,10676,29,196,-1,1614,0,24,4,332815,3857,177511,2032
2020-10-08T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,361,41,402,10004,10406,529,683,82484,16979,97091,12778,109869,2254865,1408098,,109186,683,82331,153,339,22,16978,1,40,1,2232796,22069,1395667,12431
2020-10-08T17:00:00,ITA,11,Marche,43.61675973,13.5188753,34,5,39,1068,1107,55,66,6251,992,8350,0,8350,261317,153648,,8284,66,6240,11,31,3,992,0,5,0,259255,2062,152490,1158
2020-10-08T17:00:00,ITA,14,Molise,41.55774754,14.65916051,6,0,6,136,142,4,6,523,25,648,42,690,46541,45014,,684,6,521,2,4,2,25,0,0,0,46052,489,44539,475
2020-10-08T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,30,1,31,695,726,59,69,2785,292,3803,0,3803,187835,97393,,3734,69,2775,10,21,9,292,0,1,0,185938,1897,96289,1104
2020-10-08T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,18,0,18,672,690,41,59,5259,406,3820,2535,6355,244108,103685,,6296,59,5241,18,18,0,406,0,0,0,241600,2508,102992,693
2020-10-08T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,311,16,327,3652,3979,255,336,29043,4172,24168,13026,37194,771156,459191,,36858,336,28962,81,297,14,4172,0,15,1,763688,7468,456021,3170
2020-10-08T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,278,23,301,3033,3334,201,248,4929,604,2555,6312,8867,440278,312343,per 881 casi non e' disponibile la provenienza,8619,248,4883,46,251,27,603,1,23,0,435524,4754,309260,3083
2020-10-08T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,129,19,148,2322,2470,80,127,1977,161,2126,2482,4608,206533,174362,,4481,127,1931,46,128,1,160,1,19,0,204430,2103,172673,1689
2020-10-08T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,376,33,409,3287,3696,147,259,4454,329,5441,3038,8479,529533,383416,,8220,259,4345,109,375,1,326,3,30,3,522159,7374,378610,4806
2020-10-08T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,132,27,159,4590,4749,319,339,10693,1170,12785,3827,16612,806096,541159,,16273,339,10673,20,123,9,1170,0,28,-1,797046,9050,535058,6101
2020-10-08T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,50,8,58,805,863,55,84,1956,87,1770,1136,2906,221146,131965,,2822,84,1928,28,44,6,86,1,8,0,218766,2380,135552,-3587
2020-10-08T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,4,1,5,117,122,15,18,1116,146,1244,140,1384,30644,21086,,1366,18,1113,3,4,0,146,0,1,0,30395,249,20931,155
2020-10-08T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,213,19,232,4851,5083,329,491,22620,2206,21837,8072,29909,2023146,790836,,29418,491,22464,156,214,-1,2200,6,16,3,2006188,16958,784296,6540
