data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,totale_casi,tamponi,casi_testati,note_it,note_en,totale_casi_ieri,totale_nuovi_casi,dimessi_guariti_ieri,nuovi_dimessi_guariti,deceduti_ieri,nuovi_deceduti,terapia_intensiva_ieri,nuovi_terapia_intensiva,tamponi_ieri,nuovi_tamponi,casi_testati_ieri,nuovi_casi_testati
2020-04-29T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,309,19,328,1648,1976,-14,24,632,315,2923,36614,27703,,,2899,24,599,33,310,5,21,-2,35356,1258,27054,649
2020-04-29T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,51,4,55,139,194,-11,0,147,25,366,11331,11331,,,366,0,136,11,25,0,7,-3,10889,442,10889,442
2020-04-29T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,107,6,113,640,753,-11,5,263,86,1102,34914,32961,,,1097,5,248,15,85,1,6,0,33755,1159,31802,1159
2020-04-29T17:00:00,ITA,15,Campania,40.83956555,14.25084984,518,31,549,2233,2782,-20,30,1269,359,4410,73094,43449,,,4380,30,1220,49,358,1,33,-2,70566,2528,42690,759
2020-04-29T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2527,226,2753,9109,11862,-141,263,9803,3512,25177,176865,118881,,,24914,263,9439,364,3472,40,228,-2,172589,4276,116624,2257
2020-04-29T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,134,12,146,1081,1227,-12,15,1498,285,3010,66769,42902,,,2995,15,1478,20,278,7,13,-1,64151,2618,41273,1629
2020-04-29T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1445,130,1575,2960,4535,-27,78,1579,431,6545,133503,103435,,,6467,78,1491,88,414,17,132,-2,128664,4839,98968,4467
2020-04-29T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,697,70,767,2809,3576,5,117,3161,1152,7889,47220,30669,,,7772,117,3060,101,1141,11,81,-11,45719,1501,29794,875
2020-04-29T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,7120,634,7754,28368,36122,378,786,25333,13679,75134,365895,223952,,,74348,786,25029,304,13575,104,655,-21,351423,14472,216526,7426
2020-04-29T17:00:00,ITA,11,Marche,43.61675973,13.5188753,640,52,692,2655,3347,13,35,1964,899,6210,55905,37877,,,6175,35,1948,16,893,6,58,-6,54313,1592,36650,1227
2020-04-29T17:00:00,ITA,14,Molise,41.55774754,14.65916051,17,1,18,175,193,-2,0,83,21,297,5910,5857,,,297,0,81,2,21,0,1,0,5776,134,5538,319
2020-04-29T17:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,119,14,133,712,845,-65,9,1388,274,2507,40218,18844,,,2498,9,1316,72,272,2,15,-1,39130,1088,18567,277
2020-04-29T17:00:00,ITA,4,P.A. Trento,46.06893511,11.12123097,165,22,187,1276,1463,-102,44,2190,416,4069,35008,20944,,,4025,44,2048,142,412,4,22,0,33839,1169,20539,405
2020-04-29T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,2637,202,2839,12682,15521,15,411,7337,3003,25861,151266,106179,,,25450,411,7008,329,2936,67,202,0,144531,6735,102514,3665
2020-04-29T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,449,47,496,2431,2927,8,49,692,410,4029,60334,59801,,,3980,49,654,38,407,3,51,-4,58496,1838,57574,2227
2020-04-29T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,87,17,104,657,761,-11,5,413,116,1290,23299,21071,,,1285,5,404,9,109,7,18,-1,22116,1183,20053,1018
2020-04-29T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,415,34,449,1696,2145,2,20,763,232,3140,75360,71301,,,3120,20,745,18,232,0,34,0,73008,2352,68729,2572
2020-04-29T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,576,139,715,4948,5663,-233,61,2802,827,9292,137482,106150,,,9231,61,2524,278,811,16,144,-5,133617,3865,103891,2259
2020-04-29T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,77,16,93,168,261,-14,12,1064,66,1391,34937,24079,,,1379,12,1039,25,65,1,17,-1,33881,1056,23263,816
2020-04-29T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,78,5,83,52,135,-74,5,852,137,1124,7181,5337,,,1119,5,775,77,135,2,5,0,6897,284,5069,268
2020-04-29T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,1042,114,1156,7213,8369,-232,117,8019,1437,17825,337656,200737,,,17708,117,7699,320,1408,29,120,-6,328218,9438,196864,3873
