data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,totale_casi,tamponi,casi_testati,note_it,note_en,totale_casi_ieri,totale_nuovi_casi,dimessi_guariti_ieri,nuovi_dimessi_guariti,deceduti_ieri,nuovi_deceduti,terapia_intensiva_ieri,nuovi_terapia_intensiva,tamponi_ieri,nuovi_tamponi,casi_testati_ieri,nuovi_casi_testati
2020-06-16T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,67,3,70,398,468,-18,1,2355,457,3280,92874,62709,,,3279,1,2337,18,456,1,3,0,91700,1174,62048,661
2020-06-16T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,0,1,1,9,10,-1,0,364,27,401,35666,34876,,,401,0,363,1,27,0,1,0,35233,433,34443,433
2020-06-16T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,18,0,18,18,36,-1,0,1029,97,1162,83281,81219,,,1162,0,1028,1,97,0,1,-1,82392,889,80330,889
2020-06-16T17:00:00,ITA,15,Campania,40.83956555,14.25084984,57,2,59,214,273,-16,0,3910,430,4613,242662,123167,,,4613,0,3894,16,430,0,2,0,241380,1282,122291,876
2020-06-16T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,180,11,191,1214,1405,-95,13,22483,4209,28097,417184,247911,,,28084,13,22377,106,4207,2,13,-2,410984,6200,244630,3281
2020-06-16T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,14,0,14,85,99,0,1,2855,343,3297,162440,95057,,,3296,1,2854,1,343,0,1,-1,161945,495,94567,490
2020-06-16T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,308,38,346,783,1129,-163,9,6024,814,7967,302305,245960,,,7958,9,5855,169,811,3,37,1,299590,2715,243805,2155
2020-06-16T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,76,2,78,164,242,-4,4,8120,1529,9891,129249,69980,,,9887,4,8116,4,1525,4,2,0,127913,1336,69345,635
2020-06-16T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,1902,69,1971,13262,15233,-743,143,60361,16466,92060,906322,539604,,,91917,143,59484,877,16457,9,94,-25,899278,7044,534981,4623
2020-06-16T17:00:00,ITA,11,Marche,43.61675973,13.5188753,19,0,19,582,601,-16,1,5168,994,6763,122650,74194,,,6762,1,5152,16,993,1,0,0,121620,1030,73564,630
2020-06-16T17:00:00,ITA,14,Molise,41.55774754,14.65916051,1,0,1,64,65,-5,0,351,23,439,19368,18444,,,439,0,346,5,23,0,0,0,19125,243,18214,230
2020-06-16T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,8,1,9,84,93,-1,0,2226,292,2611,76661,36931,,,2611,0,2225,1,292,0,1,0,76345,316,36698,233
2020-06-16T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,2,0,2,62,64,-2,0,3919,465,4448,104696,55530,,,4448,0,3917,2,465,0,0,0,104306,390,55322,208
2020-06-16T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,472,28,500,1950,2450,-154,29,24622,4018,31090,372948,236721,,,31061,29,24445,177,4012,6,28,0,369294,3654,234980,1741
2020-06-16T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,48,2,50,303,353,-57,0,3628,535,4516,151482,99985,,,4516,0,3572,56,534,1,2,0,148627,2855,97877,2108
2020-06-16T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,13,0,13,20,33,0,2,1200,132,1365,70202,59536,,,1363,2,1198,2,132,0,0,0,69134,1068,58586,950
2020-06-16T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,32,4,36,770,806,1,2,2374,280,3460,182514,152670,,,3458,2,2373,1,280,0,4,0,180327,2187,150982,1688
2020-06-16T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,34,14,48,415,463,-26,3,8637,1091,10191,296812,209629,,,10188,3,8611,26,1088,3,16,-2,293683,3129,207371,2258
2020-06-16T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,8,1,9,9,18,0,1,1342,77,1437,83435,58815,,,1436,1,1341,1,77,0,1,0,82235,1200,58164,651
2020-06-16T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,6,0,6,4,10,-2,0,1037,144,1191,16764,12907,,,1191,0,1035,2,144,0,0,0,16650,114,12829,78
2020-06-16T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,36,1,37,681,718,-37,1,16521,1982,19221,826192,376001,,,19220,1,16487,34,1978,4,1,0,817064,9128,373057,2944
