data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,totale_casi,tamponi,casi_testati,note_it,note_en,totale_casi_ieri,totale_nuovi_casi,dimessi_guariti_ieri,nuovi_dimessi_guariti,deceduti_ieri,nuovi_deceduti,terapia_intensiva_ieri,nuovi_terapia_intensiva,tamponi_ieri,nuovi_tamponi,casi_testati_ieri,nuovi_casi_testati
2020-06-06T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,96,3,99,554,653,-17,1,2187,418,3258,82332,56223,,,3257,1,2172,15,415,3,4,-1,80972,1360,55295,928
2020-06-06T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,0,0,0,17,17,-1,0,355,27,399,31882,31102,,,399,0,354,1,27,0,0,0,31485,397,30705,397
2020-06-06T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,18,0,18,73,91,-6,0,971,97,1159,75290,73228,,,1159,0,965,6,97,0,0,0,74186,1104,72124,1104
2020-06-06T17:00:00,ITA,15,Campania,40.83956555,14.25084984,97,7,104,634,738,-36,0,3658,426,4822,215404,105814,,,4822,0,3623,35,425,1,7,0,212486,2918,104169,1645
2020-06-06T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,256,35,291,2125,2416,-96,17,21307,4171,27894,351146,210719,,,27877,17,21198,109,4167,4,38,-3,347146,4000,207533,3186
2020-06-06T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,24,2,26,135,161,-19,3,2784,338,3283,146338,84978,,,3280,3,2762,22,338,0,2,0,142246,4092,83600,1378
2020-06-06T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,477,49,526,2171,2697,-13,28,4346,758,7801,271662,219363,,,7773,28,4309,37,754,4,51,-2,268561,3101,216743,2620
2020-06-06T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,136,4,140,105,245,1,13,8062,1492,9799,114887,63119,,,9786,13,8056,6,1486,6,6,-2,113329,1558,62417,702
2020-06-06T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,2840,110,2950,16549,19499,-354,142,54322,16249,90070,813972,480566,,,89928,142,53853,469,16222,27,120,-10,800276,13696,475041,5525
2020-06-06T17:00:00,ITA,11,Marche,43.61675973,13.5188753,46,3,49,1146,1195,-98,2,4556,991,6742,112740,68775,,,6740,2,4458,98,989,2,5,-2,111431,1309,68197,578
2020-06-06T17:00:00,ITA,14,Molise,41.55774754,14.65916051,0,2,2,119,121,-1,0,292,23,436,16522,15809,,,436,0,291,1,23,0,2,0,15568,954,15568,241
2020-06-06T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,7,2,9,91,100,-1,1,2208,292,2600,70578,33291,,,2599,1,2206,2,292,0,2,0,69466,1112,32665,626
2020-06-06T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,6,1,7,97,104,-19,1,3866,464,4434,94159,50758,,,4433,1,3846,20,464,0,1,0,92916,1243,50312,446
2020-06-06T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,684,37,721,3446,4167,-202,38,22744,3934,30845,340176,219444,,,30807,38,22511,233,3927,7,40,-3,335814,4362,217032,2412
2020-06-06T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,109,4,113,645,758,-88,4,3231,522,4511,129898,86405,,,4507,4,3140,91,521,1,5,-1,127520,2378,85007,1398
2020-06-06T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,10,1,11,49,60,-7,3,1171,131,1362,62145,52956,,,1359,3,1161,10,131,0,0,1,60794,1351,51853,1103
2020-06-06T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,47,7,54,812,866,-6,2,2308,276,3450,163432,138343,,,3448,2,2300,8,276,0,6,1,160639,2793,136155,2188
2020-06-06T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,49,22,71,714,785,-72,5,8281,1068,10134,269298,190860,,,10129,5,8209,72,1063,5,23,-1,266508,2790,188882,1978
2020-06-06T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,11,2,13,15,28,-1,0,1327,76,1431,75336,53733,,,1431,0,1326,1,76,0,2,0,74142,1194,52888,845
2020-06-06T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,7,0,7,5,12,2,2,1033,144,1189,15730,12289,,,1187,2,1034,-1,143,1,0,0,15587,143,12200,89
2020-06-06T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,82,2,84,1080,1164,-65,8,16069,1949,19182,734130,351519,,,19174,8,16007,62,1938,11,2,0,713500,20630,346872,4647
