data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,totale_casi,tamponi,casi_testati,note_it,note_en,totale_casi_ieri,totale_nuovi_casi,dimessi_guariti_ieri,nuovi_dimessi_guariti,deceduti_ieri,nuovi_deceduti,terapia_intensiva_ieri,nuovi_terapia_intensiva,tamponi_ieri,nuovi_tamponi,casi_testati_ieri,nuovi_casi_testati
2020-05-19T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,188,6,194,1195,1389,-24,4,1419,389,3197,58945,41162,,,3193,4,1392,27,388,1,6,0,57897,1048,40345,817
2020-05-19T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,26,1,27,57,84,-9,1,282,27,393,23347,22767,,,392,1,272,10,27,0,1,0,22581,766,22016,751
2020-05-19T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,50,2,52,330,382,-19,2,676,95,1153,57310,55270,,,1151,2,655,21,95,0,2,0,56167,1143,54333,937
2020-05-19T17:00:00,ITA,15,Campania,40.83956555,14.25084984,330,17,347,1171,1518,-155,12,2790,399,4707,147225,69264,,,4695,12,2623,167,399,0,17,0,143478,3747,67155,2109
2020-05-19T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,670,99,769,4561,5330,-195,47,17987,3997,27314,268200,168367,,,27267,47,17756,231,3986,11,105,-6,263888,4312,166240,2127
2020-05-19T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,76,2,78,522,600,-21,5,2283,320,3203,105656,65476,,,3198,5,2257,26,320,0,3,-1,104874,782,65184,292
2020-05-19T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1124,74,1198,2588,3786,-40,20,3079,640,7505,213877,171353,,,7485,20,3031,48,628,12,73,1,209472,4405,167859,3494
2020-05-19T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,338,22,360,1904,2264,-75,66,5617,1376,9257,83593,49038,,,9191,66,5485,132,1367,9,23,-1,81485,2108,47984,1054
2020-05-19T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,4426,244,4670,22621,27291,218,462,42593,15597,85481,596355,353579,,,85019,462,42403,190,15543,54,252,-8,581437,14918,343213,10366
2020-05-19T17:00:00,ITA,11,Marche,43.61675973,13.5188753,144,17,161,1967,2128,-187,-3,3561,986,6675,89985,56668,dc-IT-0032,dc-EN-0032,6678,-3,3379,182,984,2,17,0,89085,900,55988,680
2020-05-19T17:00:00,ITA,14,Molise,41.55774754,14.65916051,9,2,11,201,212,-5,0,188,22,422,11592,11354,,,422,0,183,5,22,0,2,0,11514,78,11285,69
2020-05-19T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,46,6,52,256,308,1,5,1988,291,2587,55526,25263,,,2582,5,1984,4,291,0,6,0,54861,665,24930,333
2020-05-19T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,42,8,50,154,204,-44,7,3699,455,4358,70691,42125,,,4351,7,3650,49,453,2,8,0,70173,518,41383,742
2020-05-19T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,1579,96,1675,7960,9635,-239,108,16413,3679,29727,258489,173201,,,29619,108,16113,300,3632,47,99,-3,253479,5010,170556,2645
2020-05-19T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,247,22,269,1672,1941,-54,10,1982,473,4396,93834,64779,,,4386,10,1920,62,471,2,22,0,91901,1933,63403,1376
2020-05-19T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,71,9,80,261,341,-39,1,887,126,1354,44413,38503,,,1353,1,847,40,126,0,10,-1,43387,1026,37684,819
2020-05-19T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,125,12,137,1387,1524,-15,8,1611,268,3403,122040,109195,,,3395,8,1589,22,267,1,13,-1,118859,3181,106277,2918
2020-05-19T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,190,56,246,2077,2323,-250,7,6653,992,9968,209161,151093,,,9961,7,6399,254,989,3,66,-10,205201,3960,148580,2513
2020-05-19T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,25,2,27,39,66,-11,3,1287,74,1427,57822,40651,,,1424,3,1274,13,73,1,2,0,56279,1543,39512,1139
2020-05-19T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,26,1,27,22,49,-11,1,983,143,1175,12663,9862,,,1174,1,971,12,143,0,0,1,12327,336,9595,267
2020-05-19T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,259,18,277,3477,3754,-250,47,13423,1820,18997,523800,280629,,,18950,47,13143,280,1803,17,22,-4,513021,10779,275851,4778
