data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,codice_nuts_1,codice_nuts_2,totale_casi_ieri,totale_nuovi_casi,dimessi_guariti_ieri,nuovi_dimessi_guariti,ricoverati_con_sintomi_ieri,nuovi_ricoverati_con_sintomi,deceduti_ieri,nuovi_deceduti,terapia_intensiva_ieri,nuovi_terapia_intensiva,tamponi_ieri,nuovi_tamponi,casi_testati_ieri,nuovi_casi_testati
2021-03-01T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,633,81,714,12397,13111,-133,199,39844,1709,,,54664,1012623,511603,Sono stati eliminati 3 casi dei giorni precedenti in quanto 2 duplicati e 1 già segnalato da altra regione					 ,4,,,54664,0,748020,264603,ITF,ITF1,54468,196,39523,321,622,11,1701,8,82,-1,1002799,9824,506869,4734
2021-03-01T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,633,81,714,12397,13111,-133,199,39844,1709,,,54664,1012623,511603,Sono stati eliminati 3 casi dei giorni precedenti in quanto 2 duplicati e 1 già segnalato da altra regione					 ,4,,,54664,0,748020,264603,ITF,ITF1,54664,0,39844,0,633,0,1709,0,81,0,1012623,0,511603,0
2021-03-01T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,633,81,714,12397,13111,-133,199,39844,1709,,,54664,1012623,511603,Sono stati eliminati 3 casi dei giorni precedenti in quanto 2 duplicati e 1 già segnalato da altra regione					 ,4,,,54664,0,748020,264603,ITF,ITF1,54664,0,39844,0,633,0,1709,0,81,0,1012623,0,511603,0
2021-03-01T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,87,9,96,3998,4094,62,75,11242,374,,,15710,251905,147466,"IL NUMERO TOTALE DEI DECESSI COMPRENDE 12 PAZIENTI NON RESIDENTI, DECEDUTI  IN STRUTTURE OSPEDALIERE DELLA REGIONE BASILICATA. ",0,,,15710,0,240851,11054,ITF,ITF5,15635,75,11232,10,85,2,371,3,10,-1,250546,1359,146414,1052
2021-03-01T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,87,9,96,3998,4094,62,75,11242,374,,,15710,251905,147466,"IL NUMERO TOTALE DEI DECESSI COMPRENDE 12 PAZIENTI NON RESIDENTI, DECEDUTI  IN STRUTTURE OSPEDALIERE DELLA REGIONE BASILICATA. ",0,,,15710,0,240851,11054,ITF,ITF5,15710,0,11242,0,87,0,374,0,9,0,251905,0,147466,0
2021-03-01T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,87,9,96,3998,4094,62,75,11242,374,,,15710,251905,147466,"IL NUMERO TOTALE DEI DECESSI COMPRENDE 12 PAZIENTI NON RESIDENTI, DECEDUTI  IN STRUTTURE OSPEDALIERE DELLA REGIONE BASILICATA. ",0,,,15710,0,240851,11054,ITF,ITF5,15710,0,11242,0,87,0,374,0,9,0,251905,0,147466,0
2021-03-01T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,196,19,215,6058,6273,9,151,31070,688,,,38031,585355,552660,,1,,,38025,6,574461,10894,ITF,ITF6,37880,151,30933,137,190,6,683,5,20,-1,583901,1454,551283,1377
2021-03-01T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,196,19,215,6058,6273,9,151,31070,688,,,38031,585355,552660,,1,,,38025,6,574461,10894,ITF,ITF6,38031,0,31070,0,196,0,688,0,19,0,585355,0,552660,0
2021-03-01T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,196,19,215,6058,6273,9,151,31070,688,,,38031,585355,552660,,1,,,38025,6,574461,10894,ITF,ITF6,38031,0,31070,0,196,0,688,0,19,0,585355,0,552660,0
2021-03-01T17:00:00,ITA,15,Campania,40.83956555,14.25084984,1337,140,1477,76476,77953,930,1896,187264,4298,,,269515,2950071,2043394,,14,,,263308,6207,2840851,109220,ITF,ITF3,267619,1896,186318,946,1341,-4,4278,20,130,10,2935448,14623,2033984,9410
2021-03-01T17:00:00,ITA,15,Campania,40.83956555,14.25084984,1337,140,1477,76476,77953,930,1896,187264,4298,,,269515,2950071,2043394,,14,,,263308,6207,2840851,109220,ITF,ITF3,269515,0,187264,0,1337,0,4298,0,140,0,2950071,0,2043394,0
2021-03-01T17:00:00,ITA,15,Campania,40.83956555,14.25084984,1337,140,1477,76476,77953,930,1896,187264,4298,,,269515,2950071,2043394,,14,,,263308,6207,2840851,109220,ITF,ITF3,269515,0,187264,0,1337,0,4298,0,140,0,2950071,0,2043394,0
2021-03-01T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2375,236,2611,41667,44278,1600,2597,208350,10566,,,263194,3863929,1507734,"A seguito di verifica, sono stati eliminati 5 casi positivi a test antigenico ma non confermati da tampone molecolare",21,,,263058,136,3412249,451680,ITH,ITH5,260602,2592,207381,969,2255,120,10543,23,227,9,3851466,12463,1503946,3788
2021-03-01T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2375,236,2611,41667,44278,1600,2597,208350,10566,,,263194,3863929,1507734,"A seguito di verifica, sono stati eliminati 5 casi positivi a test antigenico ma non confermati da tampone molecolare",21,,,263058,136,3412249,451680,ITH,ITH5,263194,0,208350,0,2375,0,10566,0,236,0,3863929,0,1507734,0
2021-03-01T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2375,236,2611,41667,44278,1600,2597,208350,10566,,,263194,3863929,1507734,"A seguito di verifica, sono stati eliminati 5 casi positivi a test antigenico ma non confermati da tampone molecolare",21,,,263058,136,3412249,451680,ITH,ITH5,263194,0,208350,0,2375,0,10566,0,236,0,3863929,0,1507734,0
2021-03-01T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,373,62,435,9727,10162,80,172,63978,2844,,,76984,1351758,481762,,2,,,71722,5262,1254007,97751,ITH,ITH4,76812,172,63889,89,361,12,2841,3,61,1,1349711,2047,480845,917
2021-03-01T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,373,62,435,9727,10162,80,172,63978,2844,,,76984,1351758,481762,,2,,,71722,5262,1254007,97751,ITH,ITH4,76984,0,63978,0,373,0,2844,0,62,0,1351758,0,481762,0
2021-03-01T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,373,62,435,9727,10162,80,172,63978,2844,,,76984,1351758,481762,,2,,,71722,5262,1254007,97751,ITH,ITH4,76984,0,63978,0,373,0,2844,0,62,0,1351758,0,481762,0
2021-03-01T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1840,223,2063,33660,35723,-78,1044,193638,5911,,,235272,4132010,2844511,,16,,,232707,2565,3411172,720838,ITI,ITI4,234228,1044,192544,1094,1767,73,5883,28,213,10,4116403,15607,2833843,10668
2021-03-01T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1840,223,2063,33660,35723,-78,1044,193638,5911,,,235272,4132010,2844511,,16,,,232707,2565,3411172,720838,ITI,ITI4,235272,0,193638,0,1840,0,5911,0,223,0,4132010,0,2844511,0
2021-03-01T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1840,223,2063,33660,35723,-78,1044,193638,5911,,,235272,4132010,2844511,,16,,,232707,2565,3411172,720838,ITI,ITI4,235272,0,193638,0,1840,0,5911,0,223,0,4132010,0,2844511,0
2021-03-01T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,517,54,571,4914,5485,102,309,69166,3636,,,78287,1038374,442437,in Regione Liguria la positività al test antigenico rapido è seguita da conferma con test molecolare.,5,,,78287,0,930421,107953,ITC,ITC3,77978,309,68965,201,500,17,3630,6,52,2,1033573,4801,440188,2249
2021-03-01T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,517,54,571,4914,5485,102,309,69166,3636,,,78287,1038374,442437,in Regione Liguria la positività al test antigenico rapido è seguita da conferma con test molecolare.,5,,,78287,0,930421,107953,ITC,ITC3,78287,0,69166,0,517,0,3636,0,54,0,1038374,0,442437,0
2021-03-01T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,517,54,571,4914,5485,102,309,69166,3636,,,78287,1038374,442437,in Regione Liguria la positività al test antigenico rapido è seguita da conferma con test molecolare.,5,,,78287,0,930421,107953,ITC,ITC3,78287,0,69166,0,517,0,3636,0,54,0,1038374,0,442437,0
2021-03-01T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,4224,441,4665,60337,65002,-1339,2135,511811,28403,,,605216,6670200,3126924,,36,,,596710,8506,6265492,404708,ITC,ITC4,603081,2135,508379,3432,4118,106,28361,42,426,15,6649629,20571,3119343,7581
2021-03-01T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,4224,441,4665,60337,65002,-1339,2135,511811,28403,,,605216,6670200,3126924,,36,,,596710,8506,6265492,404708,ITC,ITC4,605216,0,511811,0,4224,0,28403,0,441,0,6670200,0,3126924,0
2021-03-01T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,4224,441,4665,60337,65002,-1339,2135,511811,28403,,,605216,6670200,3126924,,36,,,596710,8506,6265492,404708,ITC,ITC4,605216,0,511811,0,4224,0,28403,0,441,0,6670200,0,3126924,0
2021-03-01T17:00:00,ITA,11,Marche,43.61675973,13.5188753,575,74,649,9336,9985,-245,446,56059,2259,,,68303,837003,509111,,8,,,68303,0,772172,64831,ITI,ITI3,67857,446,55375,684,582,-7,2252,7,72,2,833982,3021,507294,1817
2021-03-01T17:00:00,ITA,11,Marche,43.61675973,13.5188753,575,74,649,9336,9985,-245,446,56059,2259,,,68303,837003,509111,,8,,,68303,0,772172,64831,ITI,ITI3,68303,0,56059,0,575,0,2259,0,74,0,837003,0,509111,0
2021-03-01T17:00:00,ITA,11,Marche,43.61675973,13.5188753,575,74,649,9336,9985,-245,446,56059,2259,,,68303,837003,509111,,8,,,68303,0,772172,64831,ITI,ITI3,68303,0,56059,0,575,0,2259,0,74,0,837003,0,509111,0
2021-03-01T17:00:00,ITA,14,Molise,41.55774754,14.65916051,98,19,117,1617,1734,-42,41,8646,352,,,10732,162905,147422,,2,,,10732,0,162612,293,ITF,ITF2,10691,41,8564,82,95,3,351,1,17,2,162671,234,147198,224
2021-03-01T17:00:00,ITA,14,Molise,41.55774754,14.65916051,98,19,117,1617,1734,-42,41,8646,352,,,10732,162905,147422,,2,,,10732,0,162612,293,ITF,ITF2,10732,0,8646,0,98,0,352,0,19,0,162905,0,147422,0
2021-03-01T17:00:00,ITA,14,Molise,41.55774754,14.65916051,98,19,117,1617,1734,-42,41,8646,352,,,10732,162905,147422,,2,,,10732,0,162612,293,ITF,ITF2,10732,0,8646,0,98,0,352,0,19,0,162905,0,147422,0
2021-03-01T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,218,31,249,6477,6726,24,121,46160,1039,,,53925,778466,197105,,1,,,43053,10872,493083,285383,ITH,ITH1,53804,121,46071,89,218,0,1031,8,33,-2,765274,13192,196914,191
2021-03-01T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,218,31,249,6477,6726,24,121,46160,1039,,,53925,778466,197105,,1,,,43053,10872,493083,285383,ITH,ITH1,53925,0,46160,0,218,0,1039,0,31,0,778466,0,197105,0
2021-03-01T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,218,31,249,6477,6726,24,121,46160,1039,,,53925,778466,197105,,1,,,43053,10872,493083,285383,ITH,ITH1,53925,0,46160,0,218,0,1039,0,31,0,778466,0,197105,0
2021-03-01T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,190,42,232,3465,3697,-236,57,29210,1208,,,34115,611545,171005,,4,,,27270,6845,553817,57728,ITH,ITH2,34058,57,28919,291,185,5,1206,2,39,3,610402,1143,170637,368
2021-03-01T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,190,42,232,3465,3697,-236,57,29210,1208,,,34115,611545,171005,,4,,,27270,6845,553817,57728,ITH,ITH2,34115,0,29210,0,190,0,1208,0,42,0,611545,0,171005,0
2021-03-01T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,190,42,232,3465,3697,-236,57,29210,1208,,,34115,611545,171005,,4,,,27270,6845,553817,57728,ITH,ITH2,34115,0,29210,0,190,0,1208,0,42,0,611545,0,171005,0
2021-03-01T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,2043,175,2218,14403,16621,544,1155,222293,9375,,,248289,2587586,1258594,,15,,,242847,5442,2079643,507943,ITC,ITC1,247134,1155,221688,605,2015,28,9369,6,168,7,2573650,13936,1254138,4456
