data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,totale_casi,tamponi,casi_testati,note_it,note_en,totale_casi_ieri,totale_nuovi_casi,dimessi_guariti_ieri,nuovi_dimessi_guariti,deceduti_ieri,nuovi_deceduti,terapia_intensiva_ieri,nuovi_terapia_intensiva,tamponi_ieri,nuovi_tamponi,casi_testati_ieri,nuovi_casi_testati
2020-06-02T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,113,6,119,624,743,-1,4,2093,413,3249,77892,53279,,,3245,4,2093,0,408,5,6,0,76924,968,52646,633
2020-06-02T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,4,0,4,20,24,-4,0,348,27,399,30424,29664,,,399,0,344,4,27,0,0,0,29956,468,29196,468
2020-06-02T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,20,1,21,91,112,-23,0,949,97,1158,71617,69419,,,1158,0,926,23,97,0,1,0,70892,725,68633,786
2020-06-02T17:00:00,ITA,15,Campania,40.83956555,14.25084984,236,7,243,647,890,-49,3,3504,415,4809,206834,100269,,,4806,3,3454,50,413,2,6,1,203858,2976,99580,689
2020-06-02T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,358,50,408,2504,2912,-156,19,20780,4136,27828,333629,201267,,,27809,19,20617,163,4124,12,54,-4,329358,4271,198884,2383
2020-06-02T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,40,2,42,202,244,-22,2,2696,336,3276,136524,80795,,,3274,2,2673,23,335,1,2,0,135431,1093,80085,710
2020-06-02T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,580,56,636,2211,2847,-47,5,4155,741,7743,260102,209892,,,7738,5,4105,50,739,2,56,0,257563,2539,208081,1811
2020-06-02T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,175,7,182,364,546,-65,15,7720,1468,9734,109060,60631,,,9719,15,7641,79,1467,1,7,0,107787,1273,60117,514
2020-06-02T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,3021,166,3187,17068,20255,-606,187,52807,16143,89205,766122,451502,,,89018,187,52026,781,16131,12,167,-1,757446,8676,447874,3628
2020-06-02T17:00:00,ITA,11,Marche,43.61675973,13.5188753,60,9,69,1257,1326,-1,4,4421,987,6734,104968,66434,,,6730,4,4416,5,987,0,9,0,103994,974,65848,586
2020-06-02T17:00:00,ITA,14,Molise,41.55774754,14.65916051,3,2,5,128,133,-2,0,281,22,436,14951,14278,,,436,0,279,2,22,0,2,0,14819,132,14147,131
2020-06-02T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,13,3,16,104,120,-3,0,2187,291,2598,67643,31610,,,2598,0,2184,3,291,0,4,-1,67121,522,31254,356
2020-06-02T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,14,2,16,267,283,-10,0,3686,463,4432,89787,49173,,,4432,0,3677,9,462,1,3,-1,89235,552,48853,320
2020-06-02T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,849,46,895,3933,4828,-234,57,22003,3884,30715,325097,211174,,,30658,57,21720,283,3876,8,54,-8,321476,3621,209006,2168
2020-06-02T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,134,11,145,906,1051,-104,0,2939,508,4498,121460,81372,,,4498,0,2837,102,506,2,11,0,119650,1810,80390,982
2020-06-02T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,21,1,22,133,155,-6,0,1071,131,1357,58224,49736,,,1357,0,1065,6,131,0,1,0,57687,537,49354,382
2020-06-02T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,62,7,69,897,966,-1,4,2206,275,3447,153417,130886,,,3443,4,2202,4,274,1,8,-1,151186,2231,129103,1783
2020-06-02T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,85,25,110,901,1011,-71,10,8053,1053,10117,257178,182335,,,10107,10,7977,76,1048,5,25,0,253845,3333,180233,2102
2020-06-02T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,15,2,17,14,31,0,0,1324,76,1431,71769,51508,,,1431,0,1324,0,76,0,2,0,70741,1028,50790,718
2020-06-02T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,10,0,10,3,13,-4,0,1031,143,1187,15327,12027,,,1187,0,1027,4,143,0,0,0,15230,97,11950,77
2020-06-02T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,103,5,108,1295,1403,-65,8,15838,1921,19162,690267,340051,,,19154,8,15768,70,1918,3,6,-1,675934,14333,335650,4401
