data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,totale_casi,tamponi,casi_testati,note_it,note_en,totale_casi_ieri,totale_nuovi_casi,dimessi_guariti_ieri,nuovi_dimessi_guariti,deceduti_ieri,nuovi_deceduti,terapia_intensiva_ieri,nuovi_terapia_intensiva,tamponi_ieri,nuovi_tamponi,casi_testati_ieri,nuovi_casi_testati
2020-05-22T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,157,4,161,1018,1179,-93,8,1647,394,3220,63956,43904,,,3212,8,1549,98,391,3,5,-1,62161,1795,42768,1136
2020-05-22T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,15,1,16,33,49,-11,0,318,27,394,25045,24395,,,394,0,307,11,27,0,1,0,24537,508,23903,492
2020-05-22T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,47,1,48,254,302,-24,1,759,96,1157,60847,58588,,,1156,1,734,25,96,0,1,0,59724,1123,57465,1123
2020-05-22T17:00:00,ITA,15,Campania,40.83956555,14.25084984,312,9,321,971,1292,-81,10,3037,404,4733,161825,76907,,,4723,10,2947,90,403,1,9,0,155842,5983,73912,2995
2020-05-22T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,552,89,641,4089,4730,-196,53,18703,4037,27470,282857,176464,,,27417,53,18466,237,4025,12,92,-3,278917,3940,174485,1979
2020-05-22T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,68,2,70,415,485,-93,12,2417,325,3227,114062,70035,,,3215,12,2314,103,323,2,2,0,111541,2521,68882,1153
2020-05-22T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1111,67,1178,2457,3635,-2,31,3285,669,7589,227090,182266,,,7558,31,3259,26,662,7,68,-1,222071,5019,177749,4517
2020-05-22T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,269,19,288,1620,1908,-167,45,6074,1407,9389,89529,51771,,,9344,45,5872,202,1397,10,22,-3,87011,2518,50812,959
2020-05-22T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,4028,207,4235,21698,25933,-782,293,44667,15784,86384,641593,378934,,,86091,293,43649,1018,15727,57,226,-19,622565,19028,368046,10888
2020-05-22T17:00:00,ITA,11,Marche,43.61675973,13.5188753,101,15,116,1652,1768,-64,8,3939,990,6697,93549,59673,,,6689,8,3867,72,990,0,16,-1,91885,1664,58667,1006
2020-05-22T17:00:00,ITA,14,Molise,41.55774754,14.65916051,8,2,10,174,184,-10,3,220,22,426,12616,12173,,,423,3,207,13,22,0,2,0,12253,363,11819,354
2020-05-22T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,34,5,39,185,224,-26,3,2075,291,2590,58188,26585,,,2587,3,2046,29,291,0,5,0,57104,1084,25999,586
2020-05-22T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,32,4,36,571,607,541,10,3326,455,4388,76001,43885,,,4378,10,3857,-531,455,0,6,-2,73849,2152,42954,931
2020-05-22T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,1414,79,1493,6959,8452,-258,87,17868,3757,30077,276633,182970,,,29990,87,17538,330,3742,15,83,-4,271286,5347,179877,3093
2020-05-22T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,233,17,250,1588,1838,-1,27,2120,482,4440,99702,67562,,,4413,27,2096,24,478,4,20,-3,97589,2113,67562,0
2020-05-22T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,58,6,64,242,306,-12,0,922,128,1356,48189,41603,,,1356,0,911,11,127,1,12,-6,46795,1394,40461,1142
2020-05-22T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,103,10,113,1406,1519,-3,4,1634,268,3421,129431,114230,,,3417,4,1627,7,268,0,11,-1,127348,2083,112329,1901
2020-05-22T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,162,42,204,1582,1786,-91,35,7240,1009,10035,222505,160266,,,10000,35,7119,121,1004,5,41,1,218615,3890,157388,2878
2020-05-22T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,16,2,18,41,59,-2,0,1296,74,1429,61696,43686,,,1429,0,1294,2,74,0,2,0,60471,1225,42720,966
2020-05-22T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,22,2,24,19,43,0,1,991,143,1177,13531,10607,,,1176,1,990,1,143,0,1,1,13261,270,10380,227
2020-05-22T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,215,12,227,2796,3023,-263,21,14182,1854,19059,559933,295343,,,19038,21,13911,271,1841,13,15,-3,548573,11360,290682,4661
