data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,totale_casi,tamponi,casi_testati,note_it,note_en,totale_casi_ieri,totale_nuovi_casi,dimessi_guariti_ieri,nuovi_dimessi_guariti,deceduti_ieri,nuovi_deceduti,terapia_intensiva_ieri,nuovi_terapia_intensiva,tamponi_ieri,nuovi_tamponi,casi_testati_ieri,nuovi_casi_testati
2020-04-28T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,312,21,333,1657,1990,-40,25,599,310,2899,35356,27054,,,2874,25,545,54,299,11,23,-2,34176,1180,26443,611
2020-04-28T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,56,7,63,142,205,-12,0,136,25,366,10889,10889,,,366,0,124,12,25,0,7,0,10364,525,10364,525
2020-04-28T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,113,6,119,645,764,-18,1,248,85,1097,33755,31802,,,1096,1,231,17,83,2,6,0,31787,1968,29834,1968
2020-04-28T17:00:00,ITA,15,Campania,40.83956555,14.25084984,544,33,577,2225,2802,-75,31,1220,358,4380,70566,42690,,,4349,31,1120,100,352,6,37,-4,68727,1839,42463,227
2020-04-28T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2574,228,2802,9201,12003,-222,252,9439,3472,24914,172589,116624,,,24662,252,9006,433,3431,41,247,-19,164979,7610,111041,5583
2020-04-28T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,136,13,149,1090,1239,-19,18,1478,278,2995,64151,41273,,,2977,18,1448,30,271,7,13,0,60940,3211,39330,1943
2020-04-28T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1468,132,1600,2962,4562,0,75,1491,414,6467,128664,98968,,,6392,75,1433,58,397,17,143,-11,124769,3895,95719,3249
2020-04-28T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,718,81,799,2772,3571,-9,130,3060,1141,7772,45719,29794,,,7642,130,2934,126,1128,13,83,-2,44039,1680,28739,1055
2020-04-28T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,7280,655,7935,27809,35744,303,869,25029,13575,74348,351423,216526,,,73479,869,24589,440,13449,126,680,-25,342850,8573,211523,5003
2020-04-28T17:00:00,ITA,11,Marche,43.61675973,13.5188753,666,58,724,2610,3334,24,48,1948,893,6175,54313,36650,,,6127,48,1933,15,884,9,58,0,52765,1548,35617,1033
2020-04-28T17:00:00,ITA,14,Molise,41.55774754,14.65916051,18,1,19,176,195,-5,1,81,21,297,5776,5538,,,296,1,75,6,21,0,1,0,5656,120,5423,115
2020-04-28T17:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,136,15,151,759,910,-30,2,1316,272,2498,39130,18567,,,2496,2,1286,30,270,2,16,-1,38640,490,18423,144
2020-04-28T17:00:00,ITA,4,P.A. Trento,46.06893511,11.12123097,182,22,204,1361,1565,-142,30,2048,412,4025,33839,20539,,,3995,30,1881,167,407,5,23,-1,33152,687,20199,340
2020-04-28T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,2701,202,2903,12603,15506,-2,352,7008,2936,25450,144531,102514,,,25098,352,6712,296,2878,58,214,-12,139348,5183,99144,3370
2020-04-28T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,448,51,499,2420,2919,7,22,654,407,3980,58496,57574,,,3958,22,641,13,405,2,51,0,56976,1520,55897,1677
2020-04-28T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,96,18,114,658,772,-4,2,404,109,1285,22116,20053,,,1283,2,398,6,109,0,19,-1,21395,721,19424,629
2020-04-28T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,428,34,462,1681,2143,20,35,745,232,3120,73008,68729,,,3085,35,731,14,231,1,35,-1,70650,2358,66749,1980
2020-04-28T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,619,144,763,5133,5896,-87,52,2524,811,9231,133617,103891,,,9179,52,2401,123,795,16,154,-10,129048,4569,100869,3022
2020-04-28T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,80,17,97,178,275,-12,9,1039,65,1379,33881,23263,,,1370,9,1018,21,65,0,16,1,32823,1058,22492,771
2020-04-28T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,81,5,86,123,209,-26,8,775,135,1119,6897,5069,,,1111,8,743,32,133,2,7,-2,6551,346,4873,196
2020-04-28T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,1067,120,1187,7414,8601,-259,129,7699,1408,17708,328218,196864,,,17579,129,7375,324,1344,64,123,-3,320027,8191,192751,4113
