data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,totale_casi_ieri,totale_nuovi_casi,dimessi_guariti_ieri,nuovi_dimessi_guariti,deceduti_ieri,nuovi_deceduti,terapia_intensiva_ieri,nuovi_terapia_intensiva,tamponi_ieri,nuovi_tamponi,casi_testati_ieri,nuovi_casi_testati
2020-07-17T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,17,0,17,102,119,-1,1,2747,468,3116,218,3334,117780,77893,,3333,1,2745,2,468,0,0,0,117027,753,77425,468
2020-07-17T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,3,0,3,2,5,0,0,373,27,402,3,405,43697,42912,,405,0,373,0,27,0,0,0,43400,297,42615,297
2020-07-17T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,6,0,6,63,69,4,5,1065,97,1159,72,1231,108711,106677,"Dei cinque positivi di oggi tre casi sono riconducibili allo sbarco di Roccella Jonica, mentre gli altri due sono rientri da Stato estero.",1226,5,1064,1,97,0,0,0,107852,859,105818,859
2020-07-17T17:00:00,ITA,15,Campania,40.83956555,14.25084984,49,1,50,222,272,10,12,4098,433,4739,64,4803,309290,154665,,4791,12,4097,1,432,1,1,0,307585,1705,153642,1023
2020-07-17T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,87,8,95,1133,1228,30,54,23586,4273,28151,936,29087,568779,339384,In seguito a verifica sui dati comunicati nei giorni passati sono stati eliminati 2 casi (1 da Parma e 1 da Ferrara) in quanto ri-classificati non casi COVID-19. Si corregge pertanto il numero totale dei casi positivi comunicato ieri: n corretto 29.033.,29035,52,23566,20,4271,2,9,-1,563225,5554,336154,3230
2020-07-17T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,7,0,7,89,96,-1,3,2905,345,3339,7,3346,222778,116622,,3343,3,2901,4,345,0,0,0,219943,2835,116013,609
2020-07-17T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,175,9,184,668,852,2,14,6698,849,6105,2294,8399,381039,313544,,8385,14,6687,11,848,1,9,0,377936,3103,310829,2715
2020-07-17T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,29,0,29,157,186,-15,2,8301,1565,8447,1605,10052,169186,90102,,10050,2,8285,16,1564,1,0,0,167677,1509,89337,765
2020-07-17T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,159,22,181,7240,7421,-88,55,71172,16778,89280,6091,95371,1186114,712261,,95316,55,71032,140,16775,3,23,-1,1176203,9911,706440,5821
2020-07-17T17:00:00,ITA,11,Marche,43.61675973,13.5188753,3,1,4,151,155,-1,3,5667,987,6809,0,6809,153879,92653,,6806,3,5663,4,987,0,1,0,152848,1031,92199,454
2020-07-17T17:00:00,ITA,14,Molise,41.55774754,14.65916051,1,0,1,7,8,-1,0,415,23,444,2,446,25381,24242,,446,0,414,1,23,0,0,0,25218,163,24081,161
2020-07-17T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,6,0,6,95,101,1,4,2289,292,2682,0,2682,94576,47745,,2678,4,2286,3,292,0,0,0,93770,806,47161,584
2020-07-17T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,0,0,0,16,16,-2,0,4460,405,3381,1500,4881,138920,68352,,4881,0,4458,2,405,0,0,0,137601,1319,68068,284
2020-07-17T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,150,6,156,700,856,-12,8,26555,4119,25904,5626,31530,462863,285503,,31522,8,26536,19,4118,1,6,0,460019,2844,283577,1926
2020-07-17T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,12,0,12,58,70,2,5,3929,548,2053,2494,4547,211843,144093,per 1315 casi non e' disponibile la provenienza,4542,5,3926,3,548,0,0,0,210124,1719,142396,1697
2020-07-17T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,5,0,5,5,10,-1,0,1233,134,1362,15,1377,97058,82095,"Nell'area di Sassari, un paziente guarito, pur asintomatico per COVID19, è stato trovato positivo a screening pre ricovero  per altre indagini e trattamenti. Pertanto si corregge il dato dei guariti sino a successiva disconferma della positività",1377,0,1232,1,134,0,0,0,95982,1076,81230,865
2020-07-17T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,9,0,9,149,158,4,4,2695,283,2753,383,3136,245437,197335,,3132,4,2695,0,283,0,0,0,243037,2400,195812,1523
2020-07-17T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,12,1,13,305,318,3,6,8909,1129,10130,226,10356,384826,257616,,10350,6,8908,1,1127,2,2,-1,382160,2666,255850,1766
2020-07-17T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,6,0,6,6,12,2,2,1362,80,1436,18,1454,110114,72708,,1452,2,1362,0,80,0,0,0,109277,837,72335,373
2020-07-17T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,2,0,2,0,2,0,0,1048,146,1079,117,1196,20023,14770,,1196,0,1048,0,146,0,0,0,19915,108,14736,34
2020-07-17T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,33,2,35,467,502,47,55,16976,2047,19301,224,19525,1101965,451085,,19470,55,16968,8,2047,0,2,0,1092693,9272,447878,3207
