data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,totale_casi_ieri,totale_nuovi_casi,dimessi_guariti_ieri,nuovi_dimessi_guariti,ricoverati_con_sintomi_ieri,nuovi_ricoverati_con_sintomi,deceduti_ieri,nuovi_deceduti,terapia_intensiva_ieri,nuovi_terapia_intensiva,tamponi_ieri,nuovi_tamponi,casi_testati_ieri,nuovi_casi_testati
2020-12-08T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,658,69,727,15722,16449,-192,312,13267,994,0,0,30710,444065,248363,,30398,312,12768,499,678,-20,989,5,73,-4,440108,3957,246934,1429
2020-12-08T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,121,15,136,6212,6348,-45,59,2576,181,0,0,9105,162939,162065,TOTALI TAMPONI EFFETTUATI/CASI TESTATI E TOTALE CASI POSITIVI RESIDENTI IN REGIONE BASILICATA IN CORSO DI REVISIONE.,9046,59,2473,103,124,-3,180,1,16,-1,162068,871,161223,842
2020-12-08T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,376,25,401,9965,10366,25,155,8141,360,0,0,18867,384990,373497,,18712,155,8018,123,382,-6,353,7,27,-2,382781,2209,371388,2109
2020-12-08T17:00:00,ITA,15,Campania,40.83956555,14.25084984,1898,140,2038,96727,98765,-1530,1080,66604,2064,0,0,167433,1721240,1171162,,166353,1080,64029,2575,1840,58,2029,35,137,3,1708880,12360,1163519,7643
2020-12-08T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2781,234,3015,63507,66522,-2959,1624,64480,6268,0,0,137270,2248912,1124534,In seguito a verifica sui dati comunicati nei giorni passati sono stati eliminati 5 casi in quanto giudicati non casi COVID-19,135651,1619,59951,4529,2805,-24,6219,49,239,-5,2232336,16576,1119423,5111
2020-12-08T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,658,64,722,14155,14877,8,658,20518,1089,0,0,36484,778693,300223,,35826,658,19898,620,665,-7,1059,30,58,6,772266,6427,298472,1751
2020-12-08T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,3091,341,3432,90577,94009,495,1501,36418,2701,0,0,133128,2384802,1896955,,131627,1501,35445,973,3209,-118,2668,33,340,1,2367867,16935,1889955,7000
2020-12-08T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,841,91,932,8813,9745,-265,266,41865,2563,0,0,54173,631209,299600,,53907,266,41353,512,867,-26,2544,19,92,-1,627252,3957,298504,1096
2020-12-08T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,6187,767,6954,104875,111829,-4171,1656,297290,23208,0,0,432327,4312365,2425509,,430671,1656,291591,5699,6362,-175,23080,128,781,-14,4296089,16276,2420283,5226
2020-12-08T17:00:00,ITA,11,Marche,43.61675973,13.5188753,514,87,601,13220,13821,-227,293,17655,1355,0,0,32831,438149,256131,,32538,293,17153,502,518,-4,1337,18,82,5,434639,3510,254011,2120
2020-12-08T17:00:00,ITA,14,Molise,41.55774754,14.65916051,50,8,58,2468,2526,-233,43,2711,144,0,0,5381,99517,91916,,5338,43,2438,273,52,-2,141,3,9,-1,98821,696,91253,663
2020-12-08T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,483,30,513,10370,10883,-34,79,14078,594,0,0,25555,325198,152639,,25476,79,13976,102,405,78,583,11,33,-3,324152,1046,152396,243
2020-12-08T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,426,48,474,1983,2457,-60,149,14241,719,0,0,17417,398913,142277,,17268,149,14044,197,423,3,707,12,48,0,396732,2181,141452,825
2020-12-08T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,4124,330,4454,60059,64513,-1236,952,108392,6746,0,0,179651,1687411,1008548,,178699,952,106263,2129,4243,-119,6687,59,345,-15,1675897,11514,1004206,4342
2020-12-08T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,1605,197,1802,45510,47312,734,915,17186,1759,0,0,66257,853140,574371,,65342,915,17028,158,1608,-3,1736,23,197,0,843494,9646,571703,2668
2020-12-08T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,616,62,678,14482,15160,18,226,9075,543,0,0,24778,403381,337841,,24552,226,8871,204,619,-3,539,4,64,-2,400260,3121,335679,2162
2020-12-08T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,1374,199,1573,37982,39555,-691,1148,32171,1829,0,0,73555,1040198,702770,,72407,1148,30368,1803,1387,-13,1793,36,205,-6,1030232,9966,696890,5880
2020-12-08T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,1335,253,1588,24436,26024,-2060,428,80461,2933,0,0,109418,1661394,988018,,108990,428,78008,2453,1365,-30,2898,35,253,0,1653284,8110,985288,2730
2020-12-08T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,318,57,375,5371,5746,-244,135,19121,477,0,0,25344,442893,232973,,25209,135,18751,370,338,-20,468,9,56,1,438888,4005,231708,1265
2020-12-08T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,96,9,105,765,870,-74,18,5557,339,0,0,6766,56474,34790,,6748,18,5469,88,105,-9,335,4,10,-1,56194,280,34702,88
2020-12-08T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,2529,319,2848,76900,79748,1447,3145,86822,4374,0,0,170944,2910230,1098632,,167799,3145,85237,1585,2529,0,4261,113,317,2,2894641,15589,1094274,4358
