data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,totale_casi,tamponi,casi_testati,note_it,note_en,totale_casi_ieri,totale_nuovi_casi,dimessi_guariti_ieri,nuovi_dimessi_guariti,deceduti_ieri,nuovi_deceduti,terapia_intensiva_ieri,nuovi_terapia_intensiva,tamponi_ieri,nuovi_tamponi,casi_testati_ieri,nuovi_casi_testati
2020-06-23T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,46,3,49,342,391,-3,0,2431,460,3282,99976,67151,,,3282,0,2428,3,460,0,3,0,98872,1104,66466,685
2020-06-23T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,1,0,1,7,8,0,0,366,27,401,37613,36833,,,401,0,366,0,27,0,0,0,37370,243,36590,243
2020-06-23T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,9,0,9,19,28,-5,1,1050,97,1175,89226,87180,,,1174,1,1044,6,97,0,0,0,88372,854,86321,859
2020-06-23T17:00:00,ITA,15,Campania,40.83956555,14.25084984,47,0,47,94,141,8,10,4062,431,4634,267306,128347,,,4624,10,4060,2,431,0,0,0,266472,834,127669,678
2020-06-23T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,121,12,133,956,1089,-65,17,22935,4236,28260,460600,273800,,,28243,17,22854,81,4235,1,12,0,455992,4608,271706,2094
2020-06-23T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,14,0,14,57,71,-1,0,2890,344,3305,176470,102267,,,3305,0,2889,1,344,0,0,0,175706,764,101622,645
2020-06-23T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,184,16,200,686,886,-59,8,6315,832,8033,322341,263506,,,8025,8,6250,65,830,2,23,-7,319581,2760,260369,3137
2020-06-23T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,61,1,62,193,255,5,4,8131,1553,9939,138694,74514,,,9935,4,8133,-2,1552,1,1,0,137579,1115,73979,535
2020-06-23T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,910,51,961,11942,12903,-735,62,63691,16579,93173,971721,580317,,,93111,62,62900,791,16573,6,51,0,964735,6986,575981,4336
2020-06-23T17:00:00,ITA,11,Marche,43.61675973,13.5188753,11,0,11,482,493,-12,1,5288,994,6775,130121,78583,,,6774,1,5275,13,994,0,0,0,129281,840,78060,523
2020-06-23T17:00:00,ITA,14,Molise,41.55774754,14.65916051,3,0,3,40,43,0,0,378,23,444,20902,19888,,,444,0,378,0,23,0,0,0,20752,150,19740,148
2020-06-23T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,3,1,4,85,89,0,0,2252,292,2633,80538,38949,,,2633,0,2252,0,292,0,1,0,80085,453,38636,313
2020-06-23T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,0,0,0,51,51,-2,1,3948,466,4465,113091,59170,,,4464,1,3945,3,466,0,0,0,112483,608,58794,376
2020-06-23T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,330,18,348,1522,1870,-100,6,25325,4059,31254,394940,247598,,,31248,6,25223,102,4055,4,19,-1,391668,3272,246563,1035
2020-06-23T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,32,0,32,158,190,-28,2,3797,542,4529,165598,109358,,,4527,2,3769,28,540,2,0,0,162940,2658,107702,1656
2020-06-23T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,7,0,7,8,15,-13,0,1213,132,1360,77129,65151,dc-IT-0066,dc-EN-0066,1369,-9,1209,4,132,0,0,0,76379,750,64582,569
2020-06-23T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,17,5,22,110,132,-9,1,2661,280,3073,194935,161423,,,3072,1,2651,10,280,0,6,-1,192138,2797,159796,1627
2020-06-23T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,20,6,26,311,337,-23,6,8780,1100,10217,316933,219565,,,10211,6,8752,28,1099,1,9,-3,313455,3478,218271,1294
2020-06-23T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,4,1,5,7,12,-1,0,1348,78,1438,89831,61929,,,1438,0,1347,1,78,0,1,0,88714,1117,61375,554
2020-06-23T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,3,0,3,2,5,0,0,1042,146,1193,17589,13474,dc-IT-0068,dc-EN-0068,1193,0,1042,0,146,0,0,0,18239,-650,13294,180
2020-06-23T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,30,1,31,533,564,-21,3,16682,2004,19250,888273,392124,,,19247,3,16659,23,2003,1,1,0,882529,5744,390386,1738
