data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,codice_nuts_1,codice_nuts_2,totale_casi_ieri,totale_nuovi_casi,dimessi_guariti_ieri,nuovi_dimessi_guariti,ricoverati_con_sintomi_ieri,nuovi_ricoverati_con_sintomi,deceduti_ieri,nuovi_deceduti,terapia_intensiva_ieri,nuovi_terapia_intensiva,tamponi_ieri,nuovi_tamponi,casi_testati_ieri,nuovi_casi_testati
2022-06-07T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,172,3,175,17354,17529,-198,670,387951,3340,,,408820,6102132,1248314,Dal totale dei positivi è stato eliminato un caso in quanto paziente no Covid. Del totale dei decessi comunicati in data odierna un caso è relativo ai giorni scorsi. ,0,,,190150,218670,2339893,3762239,ITF,ITF1,408151,669,387086,865,178,-6,3338,2,3,0,6096025,6107,1247689,625
2022-06-07T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,44,0,44,16095,16139,-1261,247,121671,924,,,138734,1064595,353466,"Si comunica che il dato relativo ai casi COVID-19 in isolamento domiciliare ed ai guariti, riportato in data odierna nei relativi campi è in corso di revisione sulla piattaforma regionale COVID-19 e non appena consolidato sarà aggiornato.",0,,,66895,71839,667312,397283,ITF,ITF5,138487,247,120163,1508,48,-4,924,0,0,0,1063398,1197,353222,244
2022-06-07T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,156,7,163,33203,33366,-472,802,357712,2623,,,393701,3145258,2398574,,1,,L'ASP di Catanzaro comunica 185 nuovi soggetti positivi di cui 6 fuori regione. L'ASP di Cosenza  comunica 229 nuovi soggetti positivi di cui 3 fuori regione. L'ASP di Vibo Valentia  comunica 55 nuovi soggetti positivi di cui 1 fuori regione. ,185916,207785,1692107,1453151,ITF,ITF6,392899,802,356438,1274,159,-3,2623,0,6,1,3140441,4817,2394682,3892
2022-06-07T17:00:00,ITA,15,Campania,40.83956555,14.25084984,303,14,317,122052,122369,-1854,2616,1590245,10534,,,1723148,16740103,4964444,,0,,"a seguito delle verifiche quotidiane si evince che un decesso registrato oggi, risale al giorno 04/06 2022",911813,811335,8808505,7931598,ITF,ITF3,1720532,2616,1585779,4466,318,-15,10530,4,14,0,16720489,19614,4962188,2256
2022-06-07T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,676,30,706,15043,15749,-597,1274,1463035,16981,,,1495765,16271317,2766395,,4,,,945313,550452,9345172,6926145,ITH,ITH5,1494491,1274,1461169,1866,712,-36,16976,5,30,0,16256177,15140,2765157,1238
2022-06-07T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,84,1,85,19301,19386,310,557,356449,5119,,,380954,6554572,1146111,Il totale dei casi positivi è stato ridotto di 2 a seguito di due test positivi rimossi dopo revisione del caso (casi relativi alla provincia di TS).		,0,,,202311,178643,3404614,3149958,ITH,ITH4,380399,555,356209,240,91,-7,5114,5,2,-1,6548828,5744,1145582,529
2022-06-07T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,516,32,548,116397,116945,829,3623,1465590,11359,,,1593894,21472474,5704000,,1,,,984128,609766,8849722,12622752,ITI,ITI4,1590271,3623,1462802,2788,512,4,11353,6,33,-1,21443715,28759,5702154,1846
2022-06-07T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,139,8,147,4726,4873,-33,745,442365,5333,,,452571,5589856,1335104,,2,,*di cui 16087 reinfezioni a partire dal 3/09/2021 [circ. min sal. n.37911 del 20/08/2021].,237029,215542,2474756,3115100,ITC,ITC3,451826,745,441589,776,146,-7,5331,2,6,2,5583147,6709,1334174,930
2022-06-07T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,493,30,523,97157,97680,995,4491,2770272,40609,,,2908561,37931101,8343176,,1,,,1420164,1488397,16040375,21890726,ITC,ITC4,2904070,4491,2766784,3488,485,8,40601,8,31,-1,37893626,37475,8338050,5126
2022-06-07T17:00:00,ITA,11,Marche,43.61675973,13.5188753,61,2,63,3418,3481,-41,706,468834,3918,,,476233,3123418,2121121,,0,,,215700,260533,1986107,1137311,ITI,ITI3,475527,706,468087,747,68,-7,3918,0,2,0,3120833,2585,2118536,2585
2022-06-07T17:00:00,ITA,14,Molise,41.55774754,14.65916051,9,2,11,3130,3141,-467,82,62663,630,,,66434,636729,593448,,0,,,25924,40510,438842,197887,ITF,ITF2,66352,82,62114,549,10,-1,630,0,2,0,636422,307,593149,299
2022-06-07T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,38,1,39,1342,1381,77,123,216245,1481,,,219107,5152438,833711,"123  nuovi positivi di cui 3 test antigenici confermati da test molecolare, 110 casi diagnosticati con test antigenico e 11 nuovi positivi al test PCR. A questi sono stati sottratti 1 storni di pazienti positivi al test antigenico ma negativi a test molecolare eseguito entro 3-5 giorni, per un totale netto di 109 positivi a test antigenico comunicati ",0,,"123  nuovi positivi di cui 3 test antigenici confermati da test molecolare, 110 casi diagnosticati con test antigenico e 11 nuovi positivi al test PCR. A questi sono stati sottratti 1 storni di pazienti positivi al test antigenico ma negativi a test molecolare eseguito entro 3-5 giorni, per un totale netto di 109 positivi a test antigenico comunicati ",84610,134497,889313,4263125,ITH,ITH1,218984,123,216200,45,33,5,1480,1,1,0,5151508,930,833630,81
2022-06-07T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,24,1,25,1114,1139,-1,177,165733,1564,,,168436,2643263,561478,,0,,,43414,125022,844202,1799061,ITH,ITH2,168259,177,165555,178,27,-3,1564,0,1,0,2641813,1450,561295,183
2022-06-07T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,245,9,254,24994,25248,172,1609,1165527,13442,,,1204217,17579976,4005745,,1,,,503478,700739,4963264,12616712,ITC,ITC1,1202608,1609,1164093,1434,268,-23,13439,3,9,0,17563369,16607,4003781,1964
2022-06-07T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,241,15,256,19982,20238,-114,1738,1112260,8533,,,1141031,11094079,2418299,,1,,,486050,654981,4409941,6684138,ITF,ITF4,1139293,1738,1110412,1848,246,-5,8529,4,15,0,11082350,11729,2416304,1995
2022-06-07T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,88,7,95,11611,11706,-295,1091,302784,2477,,,316967,4578182,1651918,,0,,"L'incremento dei nuovi casi tiene conto anche dei casi diagnosticati con test antigenico. Pertanto si specifica che dei 1091 casi dichiarati oggi, 1005 sono stati diagnosticati da tampone antigenico Si segnala il decesso dei paz.:  - 1 uomo 82 aa Residente nella Provincia di Nuoro  - 1 uomo 93 aa Residente nella Provincia di Nuoro  - 1 donna 82 aa Residente nella Provincia di Oristano  - 1 uomo 83 aa Residente nella Provincia di Oristano  - 1 uomo 83 aa Residente nella Provincia di Oristano ",162565,154402,2039299,2538883,ITG,ITG2,315876,1091,301403,1381,91,-3,2472,5,9,-2,4572253,5929,1650612,1306
2022-06-07T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,519,27,546,60437,60983,895,2924,1135697,10999,,,1207679,13199979,7613831,DECEDUTI: N. 4 IL 05/06/2022 - N. 5 IL 04/06/2022 - N. 4 IL 03/06/2022 - N. 1 IL 01/06/2022,1,,"Sul numero complessivo dei casi confermati comunicati in data odierna, n. 468 sono relativi a giorni precedenti al 06/06/22 ( di cui n. 231 del 05/06/22, n. 131 del 04/06/22, n. 44 del 03/06/22)			",507598,700081,4743450,8456529,ITG,ITG1,1204287,3392,1133214,2483,516,3,10985,14,26,1,13180628,19351,7594826,19005
