data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,totale_casi,tamponi,casi_testati,note_it,note_en,totale_casi_ieri,totale_nuovi_casi,dimessi_guariti_ieri,nuovi_dimessi_guariti,deceduti_ieri,nuovi_deceduti,terapia_intensiva_ieri,nuovi_terapia_intensiva,tamponi_ieri,nuovi_tamponi,casi_testati_ieri,nuovi_casi_testati
2020-06-08T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,89,4,93,539,632,-21,0,2215,418,3265,83715,57165,,,3265,0,2194,21,418,0,4,0,83020,695,56702,463
2020-06-08T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,0,0,0,13,13,-1,0,359,27,399,32720,31930,,,399,0,358,1,27,0,0,0,32147,573,31357,573
2020-06-08T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,18,0,18,59,77,-14,0,985,97,1159,76501,74439,,,1159,0,971,14,97,0,0,0,76142,359,74080,359
2020-06-08T17:00:00,ITA,15,Campania,40.83956555,14.25084984,82,6,88,629,717,-8,2,3685,426,4828,219033,109534,,,4826,2,3675,10,426,0,6,0,217898,1135,108785,749
2020-06-08T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,239,31,270,2012,2282,-46,20,21467,4179,27928,360962,215416,,,27908,20,21405,62,4175,4,32,-1,355952,5010,213979,1437
2020-06-08T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,22,3,25,119,144,-7,1,2800,340,3284,148030,85834,,,3283,1,2793,7,339,1,4,-1,147673,357,85671,163
2020-06-08T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,466,49,515,2100,2615,-75,16,4450,763,7828,275885,222963,,,7812,16,4362,88,760,3,49,0,274129,1756,221612,1351
2020-06-08T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,125,5,130,118,248,5,14,8073,1505,9826,117410,64349,,,9812,14,8070,3,1499,6,5,0,116247,1163,63749,600
2020-06-08T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,2708,107,2815,16504,19319,-101,194,54768,16302,90389,826465,489775,,,90195,194,54505,263,16270,32,107,0,821977,4488,485842,3933
2020-06-08T17:00:00,ITA,11,Marche,43.61675973,13.5188753,41,2,43,1032,1075,-84,2,4681,991,6747,114310,69736,,,6745,2,4595,86,991,0,2,0,113729,581,69376,360
2020-06-08T17:00:00,ITA,14,Molise,41.55774754,14.65916051,0,2,2,117,119,-1,0,294,23,436,16966,16224,,,436,0,293,1,23,0,2,0,16791,175,16056,168
2020-06-08T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,7,2,9,88,97,0,1,2215,292,2604,72257,34307,,,2603,1,2214,1,292,0,2,0,71755,502,33944,363
2020-06-08T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,7,1,8,73,81,-1,1,3891,464,4436,95825,51453,,,4435,1,3889,2,464,0,1,0,95638,187,51385,68
2020-06-08T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,633,36,669,3197,3866,-96,14,23049,3954,30869,344924,222000,,,30855,14,22952,97,3941,13,38,-2,343354,1570,221367,633
2020-06-08T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,94,4,98,600,698,-35,1,3289,525,4512,133164,88228,,,4511,1,3253,36,525,0,4,0,131931,1233,86405,1823
2020-06-08T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,9,1,10,46,56,-3,0,1175,131,1362,63510,54051,,,1362,0,1172,3,131,0,1,0,63172,338,53735,316
2020-06-08T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,40,7,47,806,853,-9,1,2321,278,3452,165693,140109,,,3451,1,2312,9,277,1,7,0,164985,708,139481,628
2020-06-08T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,50,20,70,651,721,-29,9,8349,1074,10144,273706,193737,,,10135,9,8315,34,1070,4,20,0,272106,1600,192675,1062
2020-06-08T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,10,2,12,17,29,0,0,1327,76,1432,76413,54486,,,1432,0,1327,0,76,0,2,0,76179,234,54314,172
2020-06-08T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,7,0,7,1,8,-1,0,1039,144,1191,15910,12385,,,1191,0,1038,1,144,0,0,0,15905,5,12335,50
2020-06-08T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,82,1,83,997,1080,-5,4,16152,1955,19187,750248,355368,,,19183,4,16144,8,1954,1,1,0,745805,4443,354338,1030
