data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,totale_casi,tamponi,casi_testati,note_it,note_en,totale_casi_ieri,totale_nuovi_casi,dimessi_guariti_ieri,nuovi_dimessi_guariti,deceduti_ieri,nuovi_deceduti,terapia_intensiva_ieri,nuovi_terapia_intensiva,tamponi_ieri,nuovi_tamponi,casi_testati_ieri,nuovi_casi_testati
2020-05-25T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,149,3,152,894,1046,-46,1,1781,400,3227,67468,46146,,,3226,1,1736,45,398,2,3,0,66486,982,45516,630
2020-05-25T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,13,0,13,23,36,-3,0,336,27,399,26634,25944,,,399,0,333,3,27,0,1,-1,26111,523,25431,513
2020-05-25T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,42,1,43,221,264,-11,0,797,96,1157,63508,61249,,,1157,0,786,11,96,0,1,0,62952,556,60693,556
2020-05-25T17:00:00,ITA,15,Campania,40.83956555,14.25084984,287,7,294,919,1213,-55,6,3137,405,4755,175466,82786,,,4749,6,3076,61,405,0,8,-1,172106,3360,80942,1844
2020-05-25T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,514,82,596,3763,4359,-98,29,19160,4068,27587,294181,183187,,,27558,29,19046,114,4055,13,83,-1,291876,2305,182002,1185
2020-05-25T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,62,1,63,323,386,-26,4,2525,329,3240,120123,73079,,,3236,4,2495,30,329,0,1,0,118852,1271,72104,975
2020-05-25T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1085,60,1145,2409,3554,-15,16,3401,688,7643,235840,190052,,,7627,16,3374,27,684,4,61,-1,233498,2342,187994,2058
2020-05-25T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,236,18,254,1302,1556,-68,17,6516,1425,9497,94472,53791,,,9480,17,6437,79,1419,6,18,0,93173,1299,53230,561
2020-05-25T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,3721,196,3917,21298,25215,-399,148,46169,15874,87258,675882,400252,,,87110,148,45656,513,15840,34,197,-1,670241,5641,396992,3260
2020-05-25T17:00:00,ITA,11,Marche,43.61675973,13.5188753,95,13,108,1554,1662,-30,2,4059,995,6716,96270,61347,,,6714,2,4028,31,994,1,13,0,95715,555,60949,398
2020-05-25T17:00:00,ITA,14,Molise,41.55774754,14.65916051,5,2,7,170,177,-6,0,233,22,432,13315,12819,,,432,0,227,6,22,0,2,0,13226,89,12751,68
2020-05-25T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,29,5,34,150,184,-11,0,2118,291,2593,61075,28189,,,2593,0,2107,11,291,0,5,0,60573,502,27938,251
2020-05-25T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,27,4,31,486,517,-18,1,3430,458,4405,80454,45531,,,4404,1,3412,18,457,1,4,0,79788,666,45860,-329
2020-05-25T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,1227,72,1299,6197,7496,-207,48,18934,3798,30228,288018,191129,,,30180,48,18694,240,3783,15,75,-3,285160,2858,188716,2413
2020-05-25T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,190,15,205,1473,1678,-115,9,2298,491,4467,104670,72042,,,4458,9,2178,120,487,4,17,-2,103570,1100,71032,1010
2020-05-25T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,49,3,52,179,231,-14,-2,994,129,1354,51073,43924,dc-IT-0034,dc-EN-0034,1356,-2,982,12,129,0,3,0,50796,277,43661,263
2020-05-25T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,89,9,98,1335,1433,-20,4,1724,270,3427,135261,118208,,,3423,4,1701,23,269,1,9,0,133249,2012,117242,966
2020-05-25T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,152,37,189,1447,1636,-64,5,7416,1015,10067,230273,165114,,,10062,5,7349,67,1013,2,38,-1,229135,1138,164469,645
2020-05-25T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,15,2,17,29,46,-7,0,1309,75,1430,63916,45268,,,1430,0,1302,7,75,0,2,0,63717,199,45131,137
2020-05-25T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,19,1,20,13,33,1,1,1003,143,1179,14175,11123,,,1178,1,1003,0,143,0,1,0,14079,96,11035,88
2020-05-25T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,179,10,189,2389,2578,-82,11,14641,1878,19097,590179,308128,,,19086,11,14557,84,1869,9,11,-1,582709,7470,304944,3184
