data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,totale_casi,tamponi,casi_testati,note_it,note_en,totale_casi_ieri,totale_nuovi_casi,dimessi_guariti_ieri,nuovi_dimessi_guariti,deceduti_ieri,nuovi_deceduti,terapia_intensiva_ieri,nuovi_terapia_intensiva,tamponi_ieri,nuovi_tamponi,casi_testati_ieri,nuovi_casi_testati
2020-06-17T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,61,2,63,375,438,-30,2,2386,457,3281,94391,63630,dc-IT-0052,dc-EN-0052,3280,1,2355,31,457,0,3,-1,92874,1517,62709,921
2020-06-17T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,0,1,1,9,10,0,0,364,27,401,36011,35221,,,401,0,364,0,27,0,1,0,35666,345,34876,345
2020-06-17T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,18,0,18,15,33,-3,0,1032,97,1162,84265,82203,,,1162,0,1029,3,97,0,0,0,83281,984,81219,984
2020-06-17T17:00:00,ITA,15,Campania,40.83956555,14.25084984,48,2,50,208,258,-15,1,3925,431,4614,258207,124041,,,4613,1,3910,15,430,1,2,0,242662,15545,123167,874
2020-06-17T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,173,11,184,1161,1345,-60,14,22551,4215,28111,426730,252139,,,28097,14,22483,68,4209,6,11,0,417184,9546,247911,4228
2020-06-17T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,16,0,16,83,99,0,2,2857,343,3299,166064,96534,,,3297,2,2855,2,343,0,0,0,162440,3624,95057,1477
2020-06-17T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,284,38,322,717,1039,-90,10,6120,818,7977,305906,248746,,,7967,10,6024,96,814,4,38,0,302305,3601,245960,2786
2020-06-17T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,73,2,75,169,244,2,5,8120,1532,9896,130870,70737,,,9891,5,8120,0,1529,3,2,0,129249,1621,69980,757
2020-06-17T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,1796,59,1855,13117,14972,-261,242,60850,16480,92302,917881,547133,,,92060,242,60361,489,16466,14,69,-10,906322,11559,539604,7529
2020-06-17T17:00:00,ITA,11,Marche,43.61675973,13.5188753,21,0,21,564,585,-16,1,5185,994,6764,123770,74827,,,6763,1,5168,17,994,0,0,0,122650,1120,74194,633
2020-06-17T17:00:00,ITA,14,Molise,41.55774754,14.65916051,1,0,1,61,62,-3,1,355,23,440,19635,18684,,,439,1,351,4,23,0,0,0,19368,267,18444,240
2020-06-17T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,8,1,9,78,87,-6,0,2232,292,2611,77230,37210,,,2611,0,2226,6,292,0,1,0,76661,569,36931,279
2020-06-17T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,2,0,2,56,58,-6,1,3926,465,4449,105841,56032,,,4448,1,3919,7,465,0,0,0,104696,1145,55530,502
2020-06-17T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,448,25,473,1912,2385,-65,41,24720,4026,31131,377165,238650,,,31090,41,24622,98,4018,8,28,-3,372948,4217,236721,1929
2020-06-17T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,46,2,48,276,324,-29,0,3656,536,4516,154143,101350,,,4516,0,3628,28,535,1,2,0,151482,2661,99985,1365
2020-06-17T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,11,0,11,20,31,-2,1,1203,132,1366,71452,60606,,,1365,1,1200,3,132,0,0,0,70202,1250,59536,1070
2020-06-17T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,25,3,28,777,805,-1,2,2377,280,3462,184412,154287,,,3460,2,2374,3,280,0,4,-1,182514,1898,152670,1617
2020-06-17T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,33,14,47,397,444,-19,2,8657,1092,10193,300612,212090,,,10191,2,8637,20,1091,1,14,0,296812,3800,209629,2461
2020-06-17T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,7,2,9,9,18,0,0,1342,77,1437,84511,59407,,,1437,0,1342,0,77,0,1,1,83435,1076,58815,592
2020-06-17T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,5,0,5,3,8,-2,0,1039,144,1191,16918,12996,,,1191,0,1037,2,144,0,0,0,16764,154,12907,89
2020-06-17T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,37,1,38,642,680,-38,4,16558,1987,19225,837394,379280,,,19221,4,16521,37,1982,5,1,0,826192,11202,376001,3279
