data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,totale_casi_ieri,totale_nuovi_casi,dimessi_guariti_ieri,nuovi_dimessi_guariti,deceduti_ieri,nuovi_deceduti,terapia_intensiva_ieri,nuovi_terapia_intensiva,tamponi_ieri,nuovi_tamponi,casi_testati_ieri,nuovi_casi_testati
2020-07-23T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,8,2,10,105,115,6,10,2767,470,3125,227,3352,122303,80636,,3342,10,2763,4,470,0,1,1,120967,1336,79901,735
2020-07-23T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,2,0,2,44,46,3,3,373,28,402,45,447,45091,44306,,444,3,373,0,28,0,0,0,44793,298,44008,298
2020-07-23T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,3,0,3,74,77,2,2,1071,97,1159,86,1245,113791,111757,,1243,2,1071,0,97,0,0,0,112649,1142,110615,1142
2020-07-23T17:00:00,ITA,15,Campania,40.83956555,14.25084984,35,1,36,293,329,14,16,4111,434,4810,64,4874,318303,160605,,4858,16,4109,2,434,0,1,0,316191,2112,159338,1267
2020-07-23T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,79,6,85,1265,1350,25,55,23719,4281,28235,1115,29350,597289,357173,,29295,55,23689,30,4281,0,7,-1,591704,5585,352794,4379
2020-07-23T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,7,1,8,89,97,-1,3,2921,345,3349,14,3363,234588,120339,,3360,3,2917,4,345,0,0,1,232099,2489,119547,792
2020-07-23T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,180,9,189,718,907,18,26,6735,856,6148,2350,8498,397055,327552,,8472,26,6728,7,855,1,9,0,394124,2931,324963,2589
2020-07-23T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,29,0,29,170,199,4,15,8374,1566,8486,1653,10139,177278,94903,,10124,15,8364,10,1565,1,0,0,175351,1927,93807,1096
2020-07-23T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,139,17,156,6785,6941,-34,82,71973,16801,89426,6289,95715,1232915,740405,,95633,82,71860,113,16798,3,17,0,1217829,15086,733150,7255
2020-07-23T17:00:00,ITA,11,Marche,43.61675973,13.5188753,2,1,3,134,137,-3,1,5691,987,6815,0,6815,159476,95858,,6814,1,5687,4,987,0,1,0,158397,1079,95198,660
2020-07-23T17:00:00,ITA,14,Molise,41.55774754,14.65916051,0,0,0,17,17,6,9,419,23,457,2,459,26334,25185,,450,9,416,3,23,0,0,0,26026,308,24883,302
2020-07-23T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,6,0,6,83,89,-7,1,2305,292,2686,0,2686,98178,49882,,2685,1,2297,8,292,0,0,0,97639,539,49628,254
2020-07-23T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,2,0,2,69,71,30,30,4465,405,3389,1552,4941,144277,70026,,4911,30,4465,0,405,0,0,0,142945,1332,69570,456
2020-07-23T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,144,6,150,635,785,-4,9,26659,4123,25624,5943,31567,478882,294261,,31558,9,26646,13,4123,0,6,0,475380,3502,292191,2070
2020-07-23T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,11,0,11,53,64,8,9,3953,548,2014,2551,4565,223789,153199,,4556,9,3952,1,548,0,0,0,221331,2458,151624,1575
2020-07-23T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,7,0,7,7,14,2,2,1234,134,1364,18,1382,101231,85852,,1380,2,1234,0,134,0,0,0,100140,1091,84889,963
2020-07-23T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,10,3,13,150,163,2,5,2712,283,2762,396,3158,257971,205508,,3153,5,2709,3,283,0,3,0,255152,2819,203459,2049
2020-07-23T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,14,1,15,313,328,-4,4,8935,1131,10166,228,10394,401479,267719,,10390,4,8927,8,1131,0,1,0,398693,2786,266008,1711
2020-07-23T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,6,0,6,11,17,1,2,1366,80,1443,20,1463,115059,75059,,1461,2,1365,1,80,0,0,0,114155,904,74634,425
2020-07-23T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,1,0,1,0,1,0,0,1049,146,1079,117,1196,20668,15131,,1196,0,1049,0,146,0,0,0,20539,129,15112,19
2020-07-23T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,28,2,30,627,657,14,22,17010,2062,19340,389,19729,1149084,465433,,19707,22,17007,3,2057,5,2,0,1138626,10458,462452,2981
