data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,totale_casi_ieri,totale_nuovi_casi,dimessi_guariti_ieri,nuovi_dimessi_guariti,deceduti_ieri,nuovi_deceduti,terapia_intensiva_ieri,nuovi_terapia_intensiva,tamponi_ieri,nuovi_tamponi,casi_testati_ieri,nuovi_casi_testati
2020-08-14T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,23,1,24,218,242,8,13,2831,472,3186,359,3545,139426,90264,,3532,13,2826,5,472,0,1,0,138681,745,89847,417
2020-08-14T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,0,0,0,64,64,-9,4,390,28,402,80,482,50626,49836,,478,4,377,13,28,0,0,0,50248,378,49448,388
2020-08-14T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,7,1,8,125,133,14,19,1105,97,1159,176,1335,132577,130543,,1316,19,1100,5,97,0,1,0,131392,1185,129359,1184
2020-08-14T17:00:00,ITA,15,Campania,40.83956555,14.25084984,47,1,48,439,487,40,44,4287,440,5124,90,5214,356781,188242,,5170,44,4283,4,440,0,2,-1,354546,2235,186543,1699
2020-08-14T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,76,4,80,1786,1866,39,57,24150,4298,28611,1703,30314,759033,452995,,30257,57,24132,18,4298,0,4,0,752657,6376,449766,3229
2020-08-14T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,3,3,6,177,183,7,8,2953,348,3442,42,3484,279382,133870,,3476,8,2952,1,348,0,3,0,277160,2222,133284,586
2020-08-14T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,192,9,201,964,1165,38,45,6966,870,6296,2705,9001,452336,369749,,8956,45,6960,6,869,1,9,0,449886,2450,367897,1852
2020-08-14T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,17,3,20,252,272,15,20,8572,1569,8561,1852,10413,208310,111663,,10393,20,8567,5,1569,0,2,1,206804,1506,110755,908
2020-08-14T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,153,12,165,5212,5377,-162,97,75012,16836,90249,6976,97225,1401844,837083,,97128,97,74754,258,16835,1,11,1,1394380,7464,833060,4023
2020-08-14T17:00:00,ITA,11,Marche,43.61675973,13.5188753,10,1,11,179,190,21,32,5842,987,7019,0,7019,181370,107918,,6987,32,5831,11,987,0,0,1,180090,1280,107237,681
2020-08-14T17:00:00,ITA,14,Molise,41.55774754,14.65916051,0,0,0,35,35,0,0,427,23,475,10,485,29678,28498,,485,0,427,0,23,0,0,0,29599,79,28421,77
2020-08-14T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,7,1,8,115,123,1,3,2369,292,2784,0,2784,119431,62599,,2781,3,2367,2,292,0,1,0,118412,1019,61905,694
2020-08-14T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,2,1,3,60,63,0,3,4535,405,3402,1601,5003,167848,76300,,5000,3,4532,3,405,0,1,0,166427,1421,76012,288
2020-08-14T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,77,3,80,794,874,10,15,26984,4139,24812,7185,31997,531625,323723,"A causa di un guasto tecnico della rete dei sistemi informativi regionali che ha riguardato anche la Piattaforma COVID-19, i dati odierni potrebbero risultare sottostimati. Si provvederà tempestivamente al loro aggiornamento.",31982,15,26979,5,4139,0,3,0,530384,1241,322956,767
2020-08-14T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,45,1,46,240,286,10,12,3981,554,1835,2986,4821,264548,183493,per 882 casi non e' disponibile la provenienza,4809,12,3979,2,554,0,2,-1,262847,1701,182067,1426
2020-08-14T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,8,0,8,95,103,5,5,1247,134,1381,103,1484,116750,98662,,1479,5,1247,0,134,0,0,0,116177,573,98236,426
2020-08-14T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,46,6,52,579,631,27,36,2766,284,2964,717,3681,305906,236593,,3645,36,2757,9,284,0,6,0,303687,2219,234950,1643
2020-08-14T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,12,3,15,589,604,14,26,9020,1137,10412,349,10761,463708,304412,,10735,26,9008,12,1137,0,3,0,460694,3014,302546,1866
2020-08-14T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,10,0,10,58,68,6,8,1384,80,1467,65,1532,131894,83413,,1524,8,1382,2,80,0,0,0,131041,853,83046,367
2020-08-14T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,3,0,3,10,13,-1,0,1058,146,1099,118,1217,23056,16436,,1217,0,1057,1,146,0,0,0,22938,118,16397,39
2020-08-14T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,33,6,39,1431,1470,85,127,17447,2095,19639,1373,21012,1351358,521232,,20885,127,17406,41,2094,1,6,0,1342714,8644,518924,2308
