data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,codice_nuts_1,codice_nuts_2,totale_casi_ieri,totale_nuovi_casi,dimessi_guariti_ieri,nuovi_dimessi_guariti,ricoverati_con_sintomi_ieri,nuovi_ricoverati_con_sintomi,deceduti_ieri,nuovi_deceduti,terapia_intensiva_ieri,nuovi_terapia_intensiva,tamponi_ieri,nuovi_tamponi,casi_testati_ieri,nuovi_casi_testati
2022-08-03T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,281,10,291,42862,43153,-5626,1640,465384,3550,,,512087,6560892,1293945,Dal totale dei positivi è stato eliminato 1 caso in quanto non paziente Covid.,0,,,210086,302001,2426119,4134773,ITF,ITF1,510448,1639,458124,7260,289,-8,3545,5,10,0,6552774,8118,1293178,767
2022-08-03T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,71,3,74,12458,12532,-518,362,158208,974,,,171714,1177889,375920,,1,,,69273,102441,680641,497248,ITF,ITF5,171352,362,157328,880,76,-5,974,0,2,1,1176240,1649,375607,313
2022-08-03T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,302,12,314,73916,74230,-294,1852,424769,2839,,,501838,3524371,2693797,,0,,		 		 L'ASP di Catanzaro comunica 340 nuovi soggetti positivi di cui 21 fuori regione.		 L'ASP di Cosenza comunica 601 nuovi soggetti positivi di cui 36 fuori regione.  L'ASP di Crotone comunica 252 nuovi soggetti positivi di cui 2 fuori regione,193676,308162,1754573,1769798,ITF,ITF6,499986,1852,422629,2140,308,-6,2833,6,14,-2,3517000,7371,2687538,6259
2022-08-03T17:00:00,ITA,15,Campania,40.83956555,14.25084984,599,24,623,143589,144212,-3272,4003,1965741,10878,,,2120831,18258254,5149837,,4,,"a seguito delle verifiche odierne si evince che 10 decessi registrati oggi, risalgono al periodo compreso tra il 01/01 e il 29/07 2022",934843,1185988,9055709,9202545,ITF,ITF3,2116828,4003,1958477,7264,619,-20,10867,11,21,3,18236520,21734,5147520,2317
2022-08-03T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,1636,54,1690,51683,53373,210,4191,1697939,17561,,,1768873,17274889,2836824,"Sono stati eliminati 4 casi, comunicati nei giorni precedenti, in quanto giudicati non casi COVID-19.",9,,,1010554,758319,9794377,7480512,ITH,ITH5,1764686,4187,1693979,3960,1669,-33,17544,17,51,3,17252998,21891,2835642,1182
2022-08-03T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,276,7,283,20022,20305,-1106,1316,431236,5270,,,456811,6915755,1183233,"Il totale dei casi positivi è stato ridotto di 3 a seguito di 3 test positivi rimossi dopo revisione dei casi (1 caso relativo alla provincia di UD, 1 caso relativo alla provincia di TS e 1 caso proveniente da fuori regione)		",3,,,217363,239448,3540182,3375573,ITH,ITH4,455498,1313,428821,2415,276,0,5266,4,4,3,6908651,7104,1182591,642
2022-08-03T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1029,61,1090,197976,199066,-6798,4047,1752532,11806,,,1963404,23199743,5837308,,5,,,1010640,952764,9107943,14091800,ITI,ITI4,1959357,4047,1741709,10823,1076,-47,11784,22,61,0,23179160,20583,5835226,2082
2022-08-03T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,436,5,441,17205,17646,-509,1416,515998,5451,,,539095,6000236,1398045,,0,,*di cui 26889  reinfezioni a partire dal 3/09/2021 [circ. min sal. n.37911 del 20/08/2021]. ,253665,285430,2540929,3459307,ITC,ITC3,537679,1416,514076,1922,451,-15,5448,3,7,-2,5992230,8006,1396952,1093
2022-08-03T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,1348,47,1395,108600,109995,999,5572,3235731,41633,,,3387359,40181900,8622329,,0,,,1471691,1915668,16369669,23812231,ITC,ITC4,3381787,5572,3231178,4553,1375,-27,41613,20,50,-3,40146163,35737,8618441,3888
2022-08-03T17:00:00,ITA,11,Marche,43.61675973,13.5188753,190,8,198,16875,17073,-880,1572,558806,4039,,,579918,3386125,2383828,,2,,,219357,360561,2000604,1385521,ITI,ITI3,578346,1572,556361,2445,192,-2,4032,7,7,1,3381576,4549,2379297,4531
2022-08-03T17:00:00,ITA,14,Molise,41.55774754,14.65916051,19,2,21,5095,5116,75,227,77068,655,,,82839,697394,652601,,0,,,27329,55510,465078,232316,ITF,ITF2,82612,227,76917,151,20,-1,654,1,3,-1,696251,1143,651501,1100
2022-08-03T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,56,1,57,4498,4555,-637,380,242157,1510,,,248222,5288424,844281,"380 nuovi positivi di cui 7 test antigenici confermati da test molecolare, 361 casi diagnosticati con test antigenico e 12 nuovi positivi al test PCR. ",0,,"380 nuovi positivi di cui 7 test antigenici confermati da test molecolare, 361 casi diagnosticati con test antigenico e 12 nuovi positivi al test PCR. ",85770,162452,906758,4381666,ITH,ITH1,247842,380,241141,1016,67,-11,1509,1,2,-1,5286093,2331,844091,190
2022-08-03T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,73,3,76,5308,5384,-225,433,188546,1583,,,195513,2760265,577265,,0,,,43804,151709,852741,1907524,ITH,ITH2,195080,433,187888,658,78,-5,1583,0,3,0,2758024,2241,577006,259
2022-08-03T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,513,11,524,46026,46550,-971,2442,1330655,13539,,,1390744,18678899,4131120,,0,,,509082,881662,5022081,13656818,ITC,ITC1,1388302,2442,1327244,3411,539,-26,13537,2,11,0,18663564,15335,4129268,1852
2022-08-03T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,463,18,481,51045,51526,-1586,3228,1347333,8839,,,1407698,12170343,2576180,,1,,,498187,909511,4551627,7618716,ITF,ITF4,1404470,3228,1342525,4808,465,-2,8833,6,17,1,12151672,18671,2573397,2783
2022-08-03T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,169,15,184,29414,29598,-2298,1168,388747,2619,,,420964,4941739,1699099,,0,,"L'incremento dei nuovi casi tiene conto anche dei casi diagnosticati con test antigenico. Pertanto si specifica che dei 1168 casi dichiarati oggi, 1011 sono stati diagnosticati da tampone antigenico Si segnala il decesso dei paz.:  - 1 uomo 61 aa Residente nella Provincia del Sud Sardegna  - 1 uomo 86 aa Residente nella Provincia del Sud Sardegna  - 1 donna 97 aa Residente nella Provincia del Sud Sardegna  - 1 uomo 89 aa Residente nella Provincia del Sud Sardegna  - 1 donna 91 aa Residente nella Provincia del Sud Sardegna ",170675,250289,2102114,2839625,ITG,ITG2,419796,1168,385286,3461,172,-3,2614,5,15,0,4936594,5145,1698400,699
