data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,totale_casi,tamponi,casi_testati,note_it,note_en,totale_casi_ieri,totale_nuovi_casi,dimessi_guariti_ieri,nuovi_dimessi_guariti,deceduti_ieri,nuovi_deceduti,terapia_intensiva_ieri,nuovi_terapia_intensiva,tamponi_ieri,nuovi_tamponi,casi_testati_ieri,nuovi_casi_testati
2020-05-13T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,214,7,221,1268,1489,-59,12,1263,375,3127,51361,35898,,,3115,12,1197,66,370,5,8,-1,50295,1066,35241,657
2020-05-13T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,42,1,43,88,131,-9,2,231,27,389,19678,19186,,,387,2,220,11,27,0,1,0,19100,578,18608,578
2020-05-13T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,64,1,65,486,551,-17,2,496,93,1140,49787,47960,,,1138,2,477,19,93,0,1,0,48420,1367,46593,1367
2020-05-13T17:00:00,ITA,15,Campania,40.83956555,14.25084984,402,19,421,1394,1815,-62,15,2421,394,4630,124370,56390,,,4615,15,2345,76,393,1,20,-1,121253,3117,55406,984
2020-05-13T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,1165,123,1288,5214,6502,-299,50,16572,3905,26979,243883,155476,,,26929,50,16243,329,3885,20,136,-13,239178,4705,153074,2402
2020-05-13T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,92,2,94,685,779,-22,8,2061,316,3156,94600,58936,,,3148,8,2034,27,313,3,2,0,93051,1549,58395,541
2020-05-13T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1224,83,1307,2928,4235,-38,38,2438,577,7250,188632,150097,,,7212,38,2373,65,566,11,84,-1,185085,3547,147010,3087
2020-05-13T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,430,35,465,2253,2718,-61,67,4898,1314,8930,72174,43272,,,8863,67,4783,115,1301,13,35,0,70159,2015,42200,1072
2020-05-13T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,5007,307,5314,24718,30032,-643,394,38081,15185,83298,524163,310896,,,82904,394,37113,968,15116,69,322,-15,513244,10919,305152,5744
2020-05-13T17:00:00,ITA,11,Marche,43.61675973,13.5188753,211,20,231,2782,3013,-195,20,2604,971,6588,80850,52041,,,6568,20,2391,213,969,2,24,-4,79414,1436,51176,865
2020-05-13T17:00:00,ITA,14,Molise,41.55774754,14.65916051,9,1,10,221,231,5,15,148,22,401,10062,9773,,,386,15,138,10,22,0,1,0,9981,81,9582,191
2020-05-13T17:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,56,7,63,350,413,-24,3,1872,290,2575,51181,23120,,,2572,3,1845,27,290,0,7,0,50381,800,22731,389
2020-05-13T17:00:00,ITA,4,P.A. Trento,46.06893511,11.12123097,76,9,85,488,573,-94,9,3293,446,4312,57997,34662,,,4303,9,3191,102,445,1,9,0,55334,2663,33082,1580
2020-05-13T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,1858,122,1980,10511,12491,-693,169,13107,3460,29058,224788,154504,,,28889,169,12277,830,3428,32,136,-14,218071,6717,149386,5118
2020-05-13T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,310,27,337,1985,2322,-99,11,1566,460,4348,83713,58383,,,4337,11,1460,106,456,4,31,-4,81492,2221,57060,1323
2020-05-13T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,78,10,88,403,491,-15,1,734,120,1345,36710,32449,,,1344,1,718,16,120,0,11,-1,35476,1234,31351,1098
2020-05-13T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,212,13,225,1664,1889,-22,11,1203,262,3354,107991,96860,,,3343,11,1171,32,261,1,15,-2,105017,2974,94034,2826
2020-05-13T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,284,72,356,3207,3563,-278,27,5302,964,9829,189026,138465,,,9802,27,5002,300,959,5,72,0,184851,4175,136285,2180
2020-05-13T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,36,4,40,66,106,-3,0,1241,72,1419,50731,35313,,,1419,0,1239,2,71,1,4,0,49249,1482,34207,1106
2020-05-13T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,38,0,38,55,93,-11,3,929,141,1163,10777,8254,,,1160,3,916,13,140,1,0,0,10415,362,7956,298
2020-05-13T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,364,30,394,4626,5020,-170,31,12081,1712,18813,463154,257017,,,18782,31,11906,175,1686,26,33,-3,454189,8965,253374,3643
