data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,totale_casi_ieri,totale_nuovi_casi,dimessi_guariti_ieri,nuovi_dimessi_guariti,deceduti_ieri,nuovi_deceduti,terapia_intensiva_ieri,nuovi_terapia_intensiva,tamponi_ieri,nuovi_tamponi,casi_testati_ieri,nuovi_casi_testati
2020-08-22T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,32,1,33,280,313,24,24,2843,472,3237,391,3628,146579,95034,,3604,24,2843,0,472,0,1,0,145369,1210,94284,750
2020-08-22T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,0,0,0,66,66,3,3,403,28,402,95,497,52817,52027,,494,3,403,0,28,0,0,0,52418,399,51628,399
2020-08-22T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,11,1,12,146,158,5,11,1135,97,1159,231,1390,143728,141694,,1379,11,1129,6,97,0,1,0,142386,1342,140352,1342
2020-08-22T17:00:00,ITA,15,Campania,40.83956555,14.25084984,55,1,56,736,792,57,61,4352,440,5455,129,5584,379352,204634,,5523,61,4348,4,440,0,2,-1,375083,4269,201641,2993
2020-08-22T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,75,8,83,1842,1925,64,80,24408,4455,28821,1967,30788,820652,483710,,30708,80,24392,16,4455,0,8,0,811229,9423,478418,5292
2020-08-22T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,9,2,11,261,272,29,33,2996,348,3530,86,3616,302592,143300,,3583,33,2992,4,348,0,2,0,299230,3362,141840,1460
2020-08-22T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,265,6,271,1599,1870,204,215,7020,873,6435,3328,9763,488274,397550,,9548,215,7009,11,873,0,6,0,480482,7792,392577,4973
2020-08-22T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,18,1,19,356,375,10,34,8671,1571,8668,1949,10617,221618,119030,,10583,34,8647,24,1571,0,1,0,219770,1848,118087,943
2020-08-22T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,148,14,162,5414,5576,82,185,75649,16852,90802,7275,98077,1469893,880198,,97892,185,75546,103,16852,0,17,-3,1456936,12957,871210,8988
2020-08-22T17:00:00,ITA,11,Marche,43.61675973,13.5188753,11,1,12,230,242,10,10,5876,987,7105,0,7105,192099,114764,,7095,10,5876,0,987,0,1,0,190441,1658,113688,1076
2020-08-22T17:00:00,ITA,14,Molise,41.55774754,14.65916051,1,0,1,56,57,1,1,430,23,499,11,510,31086,29986,,509,1,430,0,23,0,0,0,30886,200,29696,290
2020-08-22T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,8,1,9,137,146,5,19,2418,292,2856,0,2856,128853,68151,,2837,19,2404,14,292,0,1,0,127013,1840,66986,1165
2020-08-22T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,3,1,4,36,40,-1,9,4580,405,3406,1619,5025,177685,79771,,5016,9,4570,10,405,0,1,0,175169,2516,79214,557
2020-08-22T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,80,4,84,947,1031,30,41,27127,4143,24599,7702,32301,555594,338684,,32260,41,27117,10,4142,1,4,0,552333,3261,336656,2028
2020-08-22T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,62,4,66,370,436,17,22,4001,555,1887,3105,4992,281824,196707,per 880 casi non e' disponibile la provenienza,4970,22,3996,5,555,0,4,0,279245,2579,194436,2271
2020-08-22T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,14,0,14,243,257,44,44,1262,134,1472,181,1653,123056,104014,,1609,44,1262,0,134,0,0,0,122296,760,103362,652
2020-08-22T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,45,8,53,821,874,46,48,2807,286,3049,918,3967,324201,249033,,3919,48,2805,2,286,0,8,0,321981,2220,247547,1486
2020-08-22T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,30,6,36,892,928,50,53,9049,1139,10520,596,11116,492579,323792,,11063,53,9046,3,1139,0,5,1,487880,4699,320543,3249
2020-08-22T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,12,1,13,129,142,18,18,1398,80,1494,126,1620,140785,88187,,1602,18,1398,0,80,0,1,0,139407,1378,87468,719
2020-08-22T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,1,0,1,10,11,0,0,1064,146,1103,118,1221,23907,16988,,1221,0,1064,0,146,0,0,0,23832,75,16942,46
2020-08-22T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,44,4,48,1944,1992,127,160,17714,2104,19821,1989,21810,1443092,565251,,21650,160,17683,31,2102,2,6,-2,1429206,13886,559317,5934
