data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,totale_casi,tamponi,casi_testati,note_it,note_en,totale_casi_ieri,totale_nuovi_casi,dimessi_guariti_ieri,nuovi_dimessi_guariti,deceduti_ieri,nuovi_deceduti,terapia_intensiva_ieri,nuovi_terapia_intensiva,tamponi_ieri,nuovi_tamponi,casi_testati_ieri,nuovi_casi_testati
2020-05-15T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,205,6,211,1243,1454,-28,12,1313,381,3148,54028,37587,,,3136,12,1275,38,379,2,6,0,52860,1168,36844,743
2020-05-15T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,33,1,34,86,120,-7,0,242,27,389,20851,20359,,,389,0,235,7,27,0,1,0,20285,566,19789,570
2020-05-15T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,56,2,58,447,505,-19,1,544,95,1144,52701,50847,,,1143,1,524,20,95,0,2,0,51050,1651,49196,1651
2020-05-15T17:00:00,ITA,15,Campania,40.83956555,14.25084984,341,17,358,1378,1736,-29,15,2522,396,4654,131544,59162,,,4639,15,2480,42,394,2,19,-2,127938,3606,57684,1478
2020-05-15T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,763,114,877,5124,6001,-300,54,17166,3943,27110,253497,160622,,,27056,54,16825,341,3930,13,122,-8,248591,4906,158371,2251
2020-05-15T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,80,3,83,658,741,-29,14,2116,318,3175,100400,62319,,,3161,14,2074,42,317,1,2,1,97000,3400,60177,2142
2020-05-15T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1173,79,1252,2836,4088,-8,73,2672,604,7364,197599,157880,dc-IT-0030,dc-EN-0030,7291,73,2600,72,595,9,79,0,192917,4682,153894,3986
2020-05-15T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,385,31,416,2187,2603,-57,65,5121,1336,9060,76012,45307,,,8995,65,5006,115,1329,7,35,-4,74248,1764,44390,917
2020-05-15T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,4705,276,4981,22765,27746,-2210,299,40962,15411,84119,550405,325071,,,83820,299,38568,2394,15296,115,297,-21,538243,12162,318289,6782
2020-05-15T17:00:00,ITA,11,Marche,43.61675973,13.5188753,178,18,196,2599,2795,-109,16,2847,977,6619,84351,53813,,,6603,16,2725,122,974,3,18,0,82840,1511,53030,783
2020-05-15T17:00:00,ITA,14,Molise,41.55774754,14.65916051,8,2,10,217,227,-2,4,158,22,407,10468,10281,,,403,4,152,6,22,0,1,1,10227,241,10052,229
2020-05-15T17:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,50,5,55,304,359,-21,0,1929,290,2578,52939,23969,,,2578,0,1908,21,290,0,7,-2,52015,924,23487,482
2020-05-15T17:00:00,ITA,4,P.A. Trento,46.06893511,11.12123097,53,9,62,344,406,-99,3,3461,451,4318,63700,38273,,,4315,3,3362,99,448,3,9,0,60843,2857,36359,1914
2020-05-15T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,1593,108,1701,9412,11113,-778,137,14676,3557,29346,239507,161854,,,29209,137,13825,851,3493,64,116,-8,232682,6825,158112,3742
2020-05-15T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,285,23,308,1873,2181,-72,9,1724,461,4366,87687,60613,,,4357,9,1643,81,461,0,24,-1,85577,2110,59815,798
2020-05-15T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,75,10,85,376,461,-4,3,762,125,1348,39844,34864,,,1345,3,755,7,125,0,10,0,38034,1810,33526,1338
2020-05-15T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,198,11,209,1551,1760,-94,8,1351,263,3374,112929,101487,,,3366,8,1249,102,263,0,12,-1,111137,1792,99900,1587
2020-05-15T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,238,67,305,2863,3168,-220,24,5739,976,9883,197365,144237,,,9859,24,5498,241,973,3,68,-1,193182,4183,141430,2807
2020-05-15T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,25,2,27,63,90,-2,2,1259,73,1422,53801,37660,,,1420,2,1255,4,73,0,1,1,52247,1554,36495,1165
2020-05-15T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,37,0,37,40,77,-3,6,953,142,1172,11413,8814,,,1166,6,945,8,141,1,0,0,11100,313,8537,277
2020-05-15T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,311,24,335,4104,4439,-279,44,12688,1762,18889,484639,264091,,,18845,44,12384,304,1743,19,26,-2,474488,10151,260706,3385
