data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,totale_casi,tamponi,casi_testati,note_it,note_en,totale_casi_ieri,totale_nuovi_casi,dimessi_guariti_ieri,nuovi_dimessi_guariti,deceduti_ieri,nuovi_deceduti,terapia_intensiva_ieri,nuovi_terapia_intensiva,tamponi_ieri,nuovi_tamponi,casi_testati_ieri,nuovi_casi_testati
2020-06-22T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,49,3,52,342,394,-9,1,2428,460,3282,98872,66466,,,3281,1,2419,9,459,1,3,0,98708,164,66342,124
2020-06-22T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,1,0,1,7,8,0,0,366,27,401,37370,36590,,,401,0,366,0,27,0,0,0,37305,65,36515,75
2020-06-22T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,15,0,15,18,33,-3,1,1044,97,1174,88372,86321,,,1173,1,1040,4,97,0,0,0,87935,437,85884,437
2020-06-22T17:00:00,ITA,15,Campania,40.83956555,14.25084984,40,0,40,93,133,7,7,4060,431,4624,266472,127669,,,4617,7,4060,0,431,0,1,-1,265122,1350,127385,284
2020-06-22T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,129,12,141,1013,1154,-18,22,22854,4235,28243,455992,271706,,,28221,22,22818,36,4231,4,12,0,453854,2138,270279,1427
2020-06-22T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,15,0,15,57,72,-6,0,2889,344,3305,175706,101622,,,3305,0,2883,6,344,0,0,0,174652,1054,101192,430
2020-06-22T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,201,23,224,721,945,-46,8,6250,830,8025,319581,260369,,,8017,8,6199,51,827,3,39,-16,318264,1317,259128,1241
2020-06-22T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,58,1,59,191,250,2,8,8133,1552,9935,137579,73979,,,9927,8,8130,3,1549,3,2,-1,136647,932,73566,413
2020-06-22T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,1047,51,1098,12540,13638,-205,143,62900,16573,93111,964735,575981,,,92968,143,62555,345,16570,3,53,-2,956959,7776,570750,5231
2020-06-22T17:00:00,ITA,11,Marche,43.61675973,13.5188753,13,0,13,492,505,-22,3,5275,994,6774,129281,78060,dc-IT-0064,dc-EN-0064,6768,6,5247,28,994,0,0,0,128759,522,77465,595
2020-06-22T17:00:00,ITA,14,Molise,41.55774754,14.65916051,3,0,3,40,43,3,3,378,23,444,20752,19740,,,441,3,378,0,23,0,0,0,20656,96,19644,96
2020-06-22T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,4,1,5,84,89,14,11,2252,292,2633,80085,38636,,,2622,11,2255,-3,292,0,1,0,79863,222,38519,117
2020-06-22T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,0,0,0,53,53,0,1,3945,466,4464,112483,58794,,,4463,1,3944,1,466,0,0,0,111714,769,58345,449
2020-06-22T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,346,19,365,1605,1970,-43,7,25223,4055,31248,391668,246563,,,31241,7,25177,46,4051,4,19,0,390209,1459,246075,488
2020-06-22T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,33,0,33,185,218,-4,0,3769,540,4527,162940,107702,,,4527,0,3765,4,540,0,1,-1,161902,1038,106637,1065
2020-06-22T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,9,0,9,19,28,0,0,1209,132,1369,76379,64582,,,1369,0,1209,0,132,0,0,0,76086,293,64324,258
2020-06-22T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,20,6,26,115,141,0,0,2651,280,3072,192138,159796,,,3072,0,2651,0,280,0,6,0,191042,1096,158911,885
2020-06-22T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,18,9,27,333,360,-5,1,8752,1099,10211,313455,218271,,,10210,1,8750,2,1095,4,9,0,311877,1578,217330,941
2020-06-22T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,4,1,5,8,13,-2,0,1347,78,1438,88714,61375,,,1438,0,1345,2,78,0,1,0,88509,205,61227,148
2020-06-22T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,4,0,4,1,5,0,0,1042,146,1193,18239,13294,,,1193,0,1042,0,146,0,0,0,17392,847,13294,0
2020-06-22T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,29,1,30,555,585,2,2,16659,2003,19247,882529,390386,,,19245,2,16660,-1,2002,1,1,0,876915,5614,388938,1448
