data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,totale_casi,tamponi,casi_testati,note_it,note_en,totale_casi_ieri,totale_nuovi_casi,dimessi_guariti_ieri,nuovi_dimessi_guariti,deceduti_ieri,nuovi_deceduti,terapia_intensiva_ieri,nuovi_terapia_intensiva,tamponi_ieri,nuovi_tamponi,casi_testati_ieri,nuovi_casi_testati
2020-06-20T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,49,3,52,352,404,-3,1,2418,459,3281,97625,65606,,,3280,1,2414,4,459,0,1,2,96581,1044,64987,619
2020-06-20T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,0,1,1,7,8,0,0,366,27,401,36975,36185,,,401,0,366,0,27,0,1,0,36705,270,35915,270
2020-06-20T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,18,0,18,12,30,-4,3,1040,97,1167,87292,85241,dc-IT-0062,dc-EN-0062,1165,2,1034,6,97,0,0,0,86273,1019,84222,1019
2020-06-20T17:00:00,ITA,15,Campania,40.83956555,14.25084984,48,1,49,76,125,0,0,4059,431,4615,263560,126398,,,4615,0,4059,0,431,0,3,-2,261642,1918,125525,873
2020-06-20T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,140,11,151,1056,1207,-12,28,22761,4230,28198,449616,266062,,,28170,28,22727,34,4224,6,11,0,443301,6315,261017,5045
2020-06-20T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,16,1,17,66,83,-2,1,2877,344,3304,171947,99462,,,3303,1,2875,2,343,1,0,1,170109,1838,98912,550
2020-06-20T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,247,39,286,701,987,-1,14,6195,827,8009,316109,257265,,,7995,14,6181,14,826,1,38,1,312708,3401,254525,2740
2020-06-20T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,61,3,64,186,250,1,10,8125,1545,9920,135379,73012,,,9910,10,8121,4,1540,5,3,0,133898,1481,72175,837
2020-06-20T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,1401,54,1455,12456,13911,-134,165,62372,16557,92840,949134,565933,,,92675,165,62096,276,16534,23,60,-6,939820,9314,560376,5557
2020-06-20T17:00:00,ITA,11,Marche,43.61675973,13.5188753,13,0,13,526,539,-21,0,5235,994,6768,127450,76777,,,6768,0,5214,21,994,0,0,0,126380,1070,76228,549
2020-06-20T17:00:00,ITA,14,Molise,41.55774754,14.65916051,2,0,2,51,53,0,0,365,23,441,20441,19445,,,441,0,365,0,23,0,0,0,20203,238,19208,237
2020-06-20T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,3,1,4,72,76,1,0,2250,292,2618,79333,38276,dc-IT-0060,dc-EN-0060,2615,3,2248,2,292,0,1,0,78580,753,37858,418
2020-06-20T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,1,0,1,50,51,-5,0,3941,466,4458,110268,57678,,,4458,0,3936,5,466,0,0,0,108564,1704,57050,628
2020-06-20T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,358,17,375,1713,2088,-90,27,25082,4045,31215,387713,244951,,,31188,27,24971,111,4039,6,22,-5,384705,3008,243025,1926
2020-06-20T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,32,1,33,187,220,-35,5,3765,540,4525,160662,105780,,,4520,5,3727,38,538,2,1,0,158828,1834,104225,1555
2020-06-20T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,9,0,9,19,28,-2,1,1209,132,1369,75217,63646,,,1368,1,1206,3,132,0,0,0,73846,1371,62546,1100
2020-06-20T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,21,5,26,114,140,-10,0,2650,280,3070,189938,157946,,,3070,0,2640,10,280,0,5,0,187869,2069,156719,1227
2020-06-20T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,19,12,31,383,414,-9,2,8698,1095,10207,309250,215914,,,10205,2,8687,11,1095,0,12,0,306489,2761,214853,1061
2020-06-20T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,5,2,7,10,17,0,0,1343,78,1438,87789,60857,,,1438,0,1344,-1,77,1,2,0,86693,1096,60357,500
2020-06-20T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,4,0,4,2,6,2,2,1041,146,1193,17297,13234,,,1191,2,1041,0,146,0,0,0,17183,114,13182,52
2020-06-20T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,27,1,28,547,575,-7,3,16661,2002,19238,870830,387501,,,19235,3,16655,6,1998,4,1,0,858726,12104,384389,3112
