data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,totale_casi_ieri,totale_nuovi_casi,dimessi_guariti_ieri,nuovi_dimessi_guariti,deceduti_ieri,nuovi_deceduti,terapia_intensiva_ieri,nuovi_terapia_intensiva,tamponi_ieri,nuovi_tamponi,casi_testati_ieri,nuovi_casi_testati
2020-08-03T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,16,1,17,107,124,8,9,2802,472,3139,259,3398,130877,85744,,3389,9,2801,1,472,0,1,0,130753,124,85639,105
2020-08-03T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,2,0,2,49,51,0,0,374,28,402,51,453,47706,46916,,453,0,374,0,28,0,0,0,47430,276,46640,276
2020-08-03T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,5,1,6,92,98,0,0,1075,97,1159,111,1270,122601,120567,,1270,0,1075,0,97,0,1,0,122362,239,120328,239
2020-08-03T17:00:00,ITA,15,Campania,40.83956555,14.25084984,47,2,49,348,397,-4,4,4187,436,4944,76,5020,338018,174985,,5016,4,4180,7,435,1,3,-1,337192,826,174273,712
2020-08-03T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,68,3,71,1489,1560,20,34,23957,4291,28403,1405,29808,678601,409341,,29774,34,23943,14,4291,0,4,-1,673244,5357,407452,1889
2020-08-03T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,9,3,12,124,136,-1,0,2929,346,3388,23,3411,256348,127228,"Durante una verifica interna sulla correttezza e completezza dei dati relativi a COVID-19, sono emersi un decesso occorso in data 22/06 non precedentemente comunicato e 6 casi positivi indicati come casi da screening, in realtà casi da sospetto diagnostico. Si correggono quindi sia il totale dei decessi sia la distribuzione dei casi nelle categorie ""Casi da sospetto diagnostico"" e ""Casi da screening"".",3411,0,2929,0,345,1,3,0,255780,568,126943,285
2020-08-03T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,174,9,183,791,974,10,15,6859,864,6209,2488,8697,424283,349522,,8682,15,6855,4,863,1,9,0,421864,2419,347749,1773
2020-08-03T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,21,0,21,174,195,-21,2,8475,1568,8468,1770,10238,192669,102878,,10236,2,8453,22,1567,1,0,0,192061,608,102520,358
2020-08-03T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,162,9,171,5624,5795,-26,25,73724,16818,89689,6648,96337,1320427,794279,,96312,25,73676,48,16815,3,9,0,1316219,4208,791698,2581
2020-08-03T17:00:00,ITA,11,Marche,43.61675973,13.5188753,13,0,13,127,140,-7,0,5770,987,6897,0,6897,169125,101386,,6897,0,5763,7,987,0,0,0,169032,93,101330,56
2020-08-03T17:00:00,ITA,14,Molise,41.55774754,14.65916051,1,0,1,32,33,2,2,421,23,475,2,477,28221,27070,,475,2,421,0,23,0,0,0,28138,83,26987,83
2020-08-03T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,7,0,7,105,112,5,6,2330,292,2734,0,2734,107735,55757,,2728,6,2329,1,292,0,0,0,107198,537,55385,372
2020-08-03T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,3,0,3,97,100,1,2,4476,405,3396,1585,4981,155785,73149,,4979,2,4475,1,405,0,0,0,155400,385,73042,107
2020-08-03T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,95,5,100,713,813,3,13,26767,4131,25169,6542,31711,504973,309217,,31698,13,26759,8,4129,2,5,0,503678,1295,308574,643
2020-08-03T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,23,0,23,102,125,5,9,3970,553,1994,2654,4648,244174,168787,per 1193 casi non e' disponibile la provenienza,4639,9,3967,3,552,1,0,0,243309,865,167514,1273
2020-08-03T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,3,0,3,41,44,1,2,1238,134,1370,46,1416,107836,91739,,1414,2,1237,1,134,0,0,0,107416,420,91373,366
2020-08-03T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,36,3,39,249,288,3,3,2737,283,2824,484,3308,281658,220629,,3305,3,2737,0,283,0,3,0,280835,823,220126,503
2020-08-03T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,16,1,17,381,398,1,10,8974,1136,10270,238,10508,432068,285916,,10498,10,8966,8,1135,1,0,1,430576,1492,285083,833
2020-08-03T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,7,0,7,20,27,1,1,1368,80,1451,24,1475,122665,79126,,1474,1,1368,0,80,0,0,0,122404,261,78969,157
2020-08-03T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,1,0,1,12,13,0,0,1050,146,1074,135,1209,21788,15732,,1209,0,1050,0,146,0,0,0,21699,89,15680,52
2020-08-03T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,25,4,29,1022,1051,17,22,17106,2076,19436,797,20233,1253243,491567,,20211,22,17102,4,2075,1,4,0,1250175,3068,490763,804
